teamId,teamName,有效投篮命中率,篮下比重,篮下命中率,中距离比重,中距离命中率,三分比重,三分命中率,对手有效命中率,对手篮下比重,对手篮下命中率,对手中距离比重,对手中距离命中率,对手三分比重,对手三分命中率,篮下近距离比重,短中距离命中率,远中距离比重,长中距离命中率,底角三分比重,底角三分命中率,侧翼三分比重,非底角三分命中率,对手近距离比重,对手近距离命中率,对手远中距离比重,对手远中距离命中率,对手底角三分比重,对手底角三分命中率,对手侧翼三分比重,对手侧翼三分命中率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(分钟),上场时间(秒),onOff,球队比赛场次,球队eFG%百分位,球队篮下出手占比百分位排名,球队篮下命中率百分位排名,球队中距离出手占比百分位排名,球队中距离命中率百分位排名,球队三分出手占比百分位排名,球队三分命中率百分位排名,对手eFG%百分位,对手篮下出手占比百分位排名,对手篮下命中率百分位排名,对手中距离出手占比百分位排名,对手中距离命中率百分位排名,对手三分出手占比百分位排名,对手三分命中率百分位排名,_period
1003320449,北京大学,0.526525,0.428382,0.659443,0.290451,0.415525,0.281167,0.292453,0.400152,0.240854,0.582278,0.349085,0.292576,0.410061,0.256506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32005,王家绘,,,22,,,,,,429.8,25786,不在场,,83.28,61.75,79.47,58.94,80.96,29.14,65.73,55.3,84.6,37.75,23.84,51.32,23.34,49.17,CUBAL一级联赛 2024
1003320449,北京大学,0.547101,0.413043,0.631579,0.240942,0.443609,0.346014,0.34555,0.349036,0.246253,0.417391,0.32334,0.225166,0.430407,0.268657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32005,王家绘,,,22,,,,,,295.2,17714,在场,,87.58,57.95,74.01,41.72,85.76,50.33,78.64,75.99,83.77,79.8,31.13,73.84,16.89,43.71,CUBAL一级联赛 2024
1003320449,北京大学,0.031567,0.021221,0.063328,0.070948,0.063896,-0.092171,-0.039439,0.003337,-0.049259,0.162929,0.019209,0.031216,0.03005,-0.053394,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,32001,王乔睿,,,20,,,,,,725,,差值,,69.91,60.46,73.07,86.82,75.36,11.03,28.22,46.42,76.65,5.3,38.68,34.67,29.66,75.07,CUBAL一级联赛 2024
1003320449,北京大学,0.527439,0.416667,0.631707,0.252033,0.407258,0.331301,0.325153,0.378019,0.256039,0.476415,0.333333,0.257246,0.410628,0.276471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32001,王乔睿,,,20,,,,,,543.2,32590,在场,,83.77,59.11,74.17,44.54,79.64,45.2,74.83,64.57,81.79,66.72,28.31,64.9,23.01,40.56,CUBAL一级联赛 2024
1003320449,北京大学,0.559006,0.437888,0.695035,0.322981,0.471154,0.23913,0.285714,0.381356,0.20678,0.639344,0.352542,0.288462,0.440678,0.223077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32001,王乔睿,,,20,,,,,,181.8,10910,不在场,,90.4,64.4,85.93,68.54,89.57,16.06,62.25,63.25,88.91,23.84,23.01,52.15,13.74,61.09,CUBAL一级联赛 2024
1003320449,北京大学,0.02477,0.040021,-0.055407,-0.054818,0.0486,0.014797,0.058611,0.019466,0.004953,-0.026869,-0.039995,-0.056316,0.035044,0.058928,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,31999,贾晋文,,,20,,,,,,725.1,,差值,,65.47,71.06,27.22,20.2,68.77,59.46,78.22,37.25,45.99,62.32,78.08,72.06,26.79,21.92,CUBAL一级联赛 2024
1003320449,北京大学,0.528451,0.410959,0.664103,0.28451,0.414815,0.304531,0.301038,0.373626,0.241758,0.520202,0.349206,0.27972,0.409035,0.244776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,31999,贾晋文,,,20,,,,,,536.7,32199,在场,,83.94,57.28,79.64,56.95,80.96,35.6,69.21,65.4,84.6,54.14,23.84,57.45,23.68,53.81,CUBAL一级联赛 2024
1003320449,北京大学,0.553221,0.45098,0.608696,0.229692,0.463415,0.319328,0.359649,0.393092,0.246711,0.493333,0.309211,0.223404,0.444079,0.303704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,31999,贾晋文,,,20,,,,,,188.4,11301,不在场,,89.57,68.54,68.87,37.91,89.07,40.89,82.28,58.44,83.61,62.58,35.6,73.84,12.75,30.79,CUBAL一级联赛 2024
1003320449,北京大学,-0.074346,-0.055005,-0.032327,0.109074,-0.037354,-0.054071,-0.084507,-0.065279,-0.023358,-0.044313,0.036088,0.008396,-0.01273,-0.082778,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,30230,安恒瑶,,,19,,,,,,725,,差值,,11.17,20.49,33.67,93.98,34.24,24.21,13.61,84.24,63.47,68.77,25.5,44.13,61.17,85.82,CUBAL一级联赛 2024
1003320449,北京大学,0.474026,0.376623,0.62069,0.359307,0.39759,0.264069,0.245902,0.324022,0.223464,0.475,0.368715,0.272727,0.407821,0.191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,30230,安恒瑶,,,19,,,,,,122.4,7346,不在场,,72.35,46.69,71.36,77.81,75.99,23.84,46.36,82.78,86.75,66.89,19.87,59.6,24.01,73.68,CUBAL一级联赛 2024
1003320449,北京大学,0.548372,0.431628,0.653017,0.250233,0.434944,0.31814,0.330409,0.389301,0.246822,0.519313,0.332627,0.264331,0.420551,0.274559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,30230,安恒瑶,,,19,,,,,,602.6,36154,在场,,87.58,62.75,79.3,44.54,84.77,40.4,75.17,60.26,83.44,54.97,28.81,62.42,19.7,41.06,CUBAL一级联赛 2024
1003320449,北京大学,0.028672,-0.036708,-0.014155,-0.032959,0.042411,0.069666,0.05852,-0.053233,0.045023,-0.112137,-0.039492,-0.084617,-0.005532,-0.012292,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,30097,钱媛媛,,,18,,,,,,725,,差值,,68.48,29.23,41.69,32.23,66.19,82.38,77.94,79.08,22.06,86.68,77.08,81.09,54.87,57.74,CUBAL一级联赛 2024
1003320449,北京大学,0.552632,0.39961,0.639024,0.249513,0.453125,0.350877,0.35,0.34633,0.270642,0.449153,0.31422,0.211679,0.415138,0.254144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,30097,钱媛媛,,,18,,,,,,277.7,16664,不在场,,89.4,53.48,76.16,43.54,87.09,52.98,80.3,76.82,79.8,72.35,34.27,77.98,21.85,49.5,CUBAL一级联赛 2024
1003320449,北京大学,0.52396,0.436318,0.653179,0.282472,0.410714,0.281211,0.29148,0.399563,0.225619,0.56129,0.353712,0.296296,0.42067,0.266436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,30097,钱媛媛,,,18,,,,,,447.3,26836,在场,,82.62,63.58,79.3,56.13,80.3,29.14,64.9,55.79,86.42,43.71,22.85,50,19.7,45.7,CUBAL一级联赛 2024
