teamId,teamName,teamLogo,节奏,调整净效率,净效率,百回合得分,百回合失分,回合数,有效投篮命中率,失误率(球队),进攻篮板率(球队),罚球率,对手有效命中率,对手失误率,对手进攻篮板率,对手罚球率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(秒),上场时间(分钟),adjNetRatingPctile,净效率百分位,进攻效率百分位,球队eFG%百分位,球队失误率百分位,球队进攻篮板率百分位,罚球率百分位,防守效率百分位,对手eFG%百分位,对手失误率百分位,对手进攻篮板率百分位,对手罚球率百分位,onOff,_period
1003320449,北京大学,,,,-10.18,-2.04,8.14,,-0.018318,0.004204,-0.008321,0.032945,0.034122,-0.001053,0.028582,0.026948,20005,CUBAL一级联赛,200406,2024-25,2024,32012,李若莹,,,21,,,,,,26645,444.1,,30.37,43.27,37.68,44.84,43.84,68.48,25.36,27.79,48.28,33.09,30.8,差值,CUBAL一级联赛 2024
1003320449,北京大学,,93,,48.89,116.7,67.81,544.135719,0.546443,0.203921,0.442804,0.162055,0.357809,0.26841,0.226115,0.144522,20005,CUBAL一级联赛,200406,2024-25,2024,32012,李若莹,,,21,,,,,,16855,280.9,,84.44,85.76,87.09,65.23,77.98,63.41,78.31,72.85,67.88,86.42,45.03,在场,CUBAL一级联赛 2024
1003320449,北京大学,,94.4,,38.71,114.66,75.95,872.983093,0.528125,0.208125,0.434483,0.195,0.391931,0.267357,0.254697,0.17147,20005,CUBAL一级联赛,200406,2024-25,2024,32012,李若莹,,,21,,,,,,26645,444.1,,81.95,84.44,83.77,62.42,75.33,75.5,68.54,59.44,67.38,79.64,32.78,不在场,CUBAL一级联赛 2024
1003320449,北京大学,,,,-9.82,-3.27,6.55,,-0.031984,0.028163,0.072822,0.034347,0.074291,0.01621,0.00116,-0.091337,20005,CUBAL一级联赛,200406,2024-25,2024,32006,李美潼,,,22,,,,,,19683,328.1,,31.23,36.53,27.94,28.22,85.82,69.91,29.08,10.89,61.46,48.71,95.13,差值,CUBAL一级联赛 2024
1003320449,北京大学,,94.2,,37.26,113.65,76.39,644.056855,0.517736,0.221861,0.476048,0.201014,0.418919,0.276584,0.244048,0.111969,20005,CUBAL一级联赛,200406,2024-25,2024,32006,李美潼,,,22,,,,,,19683,328.1,,81.29,83.77,80.96,56.29,85.1,77.65,67.72,47.35,69.7,82.28,62.25,不在场,CUBAL一级联赛 2024
1003320449,北京大学,,93.5,,47.08,116.92,69.84,773.185027,0.54972,0.193698,0.403226,0.166667,0.344628,0.260374,0.242888,0.203306,20005,CUBAL一级联赛,200406,2024-25,2024,32006,李美潼,,,22,,,,,,23817,397,,83.77,85.76,88.74,71.85,67.38,64.57,76.66,77.48,64.74,82.62,21.52,在场,CUBAL一级联赛 2024
1003320449,北京大学,,,,-9.72,-9.04,0.68,,-0.020576,-0.004493,-0.064211,0.058346,0.051116,0.066632,0.004807,-0.035672,20005,CUBAL一级联赛,200406,2024-25,2024,32005,王家绘,,,22,,,,,,25786,429.8,,31.52,21.63,36.25,53.3,15.9,84.67,46.7,17.48,86.96,46.13,75.21,差值,CUBAL一级联赛 2024
1003320449,北京大学,,94.9,,38.74,111.85,73.11,849.370748,0.526525,0.20481,0.411483,0.206897,0.400152,0.294404,0.245495,0.146341,20005,CUBAL一级联赛,200406,2024-25,2024,32005,王家绘,,,22,,,,,,25786,429.8,,81.95,82.78,83.28,64.24,70.2,79.97,72.19,55.3,76.49,81.62,44.37,不在场,CUBAL一级联赛 2024
1003320449,北京大学,,92.3,,48.46,120.89,72.43,567.455305,0.547101,0.209303,0.475694,0.148551,0.349036,0.227772,0.240688,0.182013,20005,CUBAL一级联赛,200406,2024-25,2024,32005,王家绘,,,22,,,,,,17714,295.2,,84.27,87.91,87.58,61.75,85.1,55.79,73.01,75.99,47.35,82.95,27.98,在场,CUBAL一级联赛 2024
1003320449,北京大学,,,,-5.04,-6.63,-1.59,,0.031567,0.063078,0.000772,-0.027533,0.003337,-0.029184,-0.05478,-0.025501,20005,CUBAL一级联赛,200406,2024-25,2024,32001,王乔睿,,,20,,,,,,10910,181.8,,39.4,27.36,69.91,11.6,49,31.52,53.44,46.42,27.79,77.51,69.63,差值,CUBAL一级联赛 2024
1003320449,北京大学,,92.3,,43.95,117.19,73.24,1044.479226,0.527439,0.189817,0.4375,0.189024,0.378019,0.275375,0.257679,0.167874,20005,CUBAL一级联赛,200406,2024-25,2024,32001,王乔睿,,,20,,,,,,32590,543.2,,82.78,85.93,83.77,73.68,75.83,73.84,71.85,64.57,69.21,78.48,34.77,在场,CUBAL一级联赛 2024
