_group,_seasonYear,_season,上场时间(秒),上场时间(分钟),出场次数,打法类型,得分,每回合得分,打法类型回合数,篮下出手数,篮下命中数,篮下未命中数,中距离出手数,中距离命中数,中距离未命中数,三分出手数,三分命中数,三分未命中数,失误,有效命中率,篮下比重,中距离比重,三分比重,失误占比,造罚球回合数,造罚球占比,球衣号,球员ID,球员姓名,playerNameEn,date,主客场,胜负,opponentId,对手,赛事ID,scheduleId,gameStart,球队ID,球队名称,该打法占比
2023-24,2023,2023-24,,,,Post-Up,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,32006,李美潼,,2024-05-05,,,1003320451,北京科技大学,20005,200050010579,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Cut,4,0.5,8,4,2,2,2,0,2,0,0,0,2,0.333333,0.6667,0.3333,0,0.25,0,0,13,32006,李美潼,,2024-05-05,,,1003320451,北京科技大学,20005,200050010579,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Miscellaneous,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,32006,李美潼,,2024-05-05,,,1003320451,北京科技大学,20005,200050010579,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Transition,4,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,32006,李美潼,,2024-05-04,,,2010420380,东北师范大学,20005,200050010573,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Isolation,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13,32006,李美潼,,2024-05-04,,,2010420380,东北师范大学,20005,200050010573,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Post-Up,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,13,32006,李美潼,,2024-05-04,,,2010420380,东北师范大学,20005,200050010573,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Put-Backs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,32006,李美潼,,2024-05-04,,,2010420380,东北师范大学,20005,200050010573,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Spot-Up,2,1,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.5,0,0,13,32006,李美潼,,2024-01-26,,,1003320453,清华大学,20005,200050010432,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Cut,2,0.6667,3,0,0,0,3,1,2,0,0,0,0,0.333333,0,1,0,0,0,0,13,32006,李美潼,,2024-01-26,,,1003320453,清华大学,20005,200050010432,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Put-Backs,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,13,32006,李美潼,,2024-01-26,,,1003320453,清华大学,20005,200050010432,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Miscellaneous,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,32006,李美潼,,2024-01-26,,,1003320453,清华大学,20005,200050010432,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Transition,2,1,2,0,0,0,2,1,1,0,0,0,0,0.5,0,1,0,0,0,0,13,32006,李美潼,,2024-01-25,,,1003320452,北京师范大学,20005,200050010430,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Isolation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,32006,李美潼,,2024-01-25,,,1003320452,北京师范大学,20005,200050010430,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Post-Up,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,13,32006,李美潼,,2024-01-25,,,1003320452,北京师范大学,20005,200050010430,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Off-Screen,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13,32006,李美潼,,2024-01-25,,,1003320452,北京师范大学,20005,200050010430,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Cut,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5,0,0,13,32006,李美潼,,2024-01-25,,,1003320452,北京师范大学,20005,200050010430,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Miscellaneous,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,32006,李美潼,,2024-01-25,,,1003320452,北京师范大学,20005,200050010430,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Transition,4,1.3333,3,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0.3333,0,0,13,32006,李美潼,,2024-01-24,,,1003320451,北京科技大学,20005,200050010427,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Hand-Off,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,32006,李美潼,,2024-01-24,,,1003320451,北京科技大学,20005,200050010427,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Cut,4,2,2,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,13,32006,李美潼,,2024-01-24,,,1003320451,北京科技大学,20005,200050010427,,1003320449,北京大学,
2023-24,2023,2023-24,,,,P&R-Roll-Man,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,13,32006,李美潼,,2024-01-24,,,1003320451,北京科技大学,20005,200050010427,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Miscellaneous,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,32006,李美潼,,2024-01-24,,,1003320451,北京科技大学,20005,200050010427,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Transition,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,32006,李美潼,,2024-01-23,,,1003320454,中国人民大学,20005,200050010425,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Post-Up,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,32006,李美潼,,2024-01-23,,,1003320454,中国人民大学,20005,200050010425,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Spot-Up,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13,32006,李美潼,,2024-01-23,,,1003320454,中国人民大学,20005,200050010425,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Cut,8,1.3333,6,1,1,0,5,3,2,0,0,0,0,0.666667,0.1667,0.8333,0,0,0,0,13,32006,李美潼,,2024-01-23,,,1003320454,中国人民大学,20005,200050010425,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Put-Backs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,32006,李美潼,,2024-01-23,,,1003320454,中国人民大学,20005,200050010425,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Transition,4,1.3333,3,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0.3333,0,0,13,32006,李美潼,,2024-01-22,,,2010421733,北京工业大学,20005,200050010420,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Post-Up,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,32006,李美潼,,2024-01-22,,,2010421733,北京工业大学,20005,200050010420,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Cut,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,32006,李美潼,,2024-01-22,,,2010421733,北京工业大学,20005,200050010420,,1003320449,北京大学,
2022-23,2022,2022-23,,,,Transition,0,0,4,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0.5,13,32006,李美潼,,2023-06-11,,,1003320435,中国矿业大学,20005,200050010398,,1003320449,北京大学,
2022-23,2022,2022-23,,,,Post-Up,2,0.6667,3,1,1,0,1,0,1,0,0,0,1,0.5,0.5,0.5,0,0.3333,0,0,13,32006,李美潼,,2023-06-11,,,1003320435,中国矿业大学,20005,200050010398,,1003320449,北京大学,
2022-23,2022,2022-23,,,,Spot-Up,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,13,32006,李美潼,,2023-06-11,,,1003320435,中国矿业大学,20005,200050010398,,1003320449,北京大学,
2022-23,2022,2022-23,,,,Cut,4,2,2,1,1,0,1,1,0,0,0,0,0,1,0.5,0.5,0,0,0,0,13,32006,李美潼,,2023-06-11,,,1003320435,中国矿业大学,20005,200050010398,,1003320449,北京大学,
2022-23,2022,2022-23,,,,Transition,4,1,4,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0.25,1,0.25,13,32006,李美潼,,2023-06-10,,,1003320442,华中科技大学,20005,200050010396,,1003320449,北京大学,
2022-23,2022,2022-23,,,,Isolation,0,0,3,0,0,0,2,0,2,0,0,0,1,0,0,1,0,0.3333,0,0,13,32006,李美潼,,2023-06-10,,,1003320442,华中科技大学,20005,200050010396,,1003320449,北京大学,
2022-23,2022,2022-23,,,,Post-Up,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.5,13,32006,李美潼,,2023-06-10,,,1003320442,华中科技大学,20005,200050010396,,1003320449,北京大学,
2022-23,2022,2022-23,,,,Spot-Up,4,1,4,1,1,0,2,1,1,0,0,0,1,0.666667,0.3333,0.6667,0,0.25,0,0,13,32006,李美潼,,2023-06-10,,,1003320442,华中科技大学,20005,200050010396,,1003320449,北京大学,
2022-23,2022,2022-23,,,,Cut,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,32006,李美潼,,2023-06-10,,,1003320442,华中科技大学,20005,200050010396,,1003320449,北京大学,
2022-23,2022,2022-23,,,,Put-Backs,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13,32006,李美潼,,2023-06-10,,,1003320442,华中科技大学,20005,200050010396,,1003320449,北京大学,
2022-23,2022,2022-23,,,,Transition,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,32006,李美潼,,2023-05-31,,,1003320780,上海交通大学,20005,200050010395,,1003320449,北京大学,
2022-23,2022,2022-23,,,,Post-Up,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,32006,李美潼,,2023-05-31,,,1003320780,上海交通大学,20005,200050010395,,1003320449,北京大学,
2022-23,2022,2022-23,,,,Cut,0,0,4,1,0,1,2,0,2,0,0,0,1,0,0.3333,0.6667,0,0.25,0,0,13,32006,李美潼,,2023-05-31,,,1003320780,上海交通大学,20005,200050010395,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Isolation,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,32013,王雨桐,,2025-06-06,,,1003320453,清华大学,20005,200050010977,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,32013,王雨桐,,2025-06-06,,,1003320453,清华大学,20005,200050010977,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Cut,0,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,32013,王雨桐,,2025-06-06,,,1003320453,清华大学,20005,200050010977,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,6,2,3,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,32013,王雨桐,,2025-06-06,,,1003320453,清华大学,20005,200050010977,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Isolation,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,16,32013,王雨桐,,2025-06-05,,,1003320452,北京师范大学,20005,200050010974,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,32013,王雨桐,,2025-06-05,,,1003320452,北京师范大学,20005,200050010974,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Off-Screen,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,16,32013,王雨桐,,2025-06-05,,,1003320452,北京师范大学,20005,200050010974,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Cut,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.5,16,32013,王雨桐,,2025-06-05,,,1003320452,北京师范大学,20005,200050010974,,1003320449,北京大学,
2024-25,2024,2024-25,,,,P&R-Roll-Man,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16,32013,王雨桐,,2025-06-05,,,1003320452,北京师范大学,20005,200050010974,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,2,1,2,2,1,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,16,32013,王雨桐,,2025-06-05,,,1003320452,北京师范大学,20005,200050010974,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Miscellaneous,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,16,32013,王雨桐,,2025-06-05,,,1003320452,北京师范大学,20005,200050010974,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Isolation,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16,32013,王雨桐,,2025-06-04,,,2010422544,华中科技大学,20005,200050010970,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,16,32013,王雨桐,,2025-06-04,,,2010422544,华中科技大学,20005,200050010970,,1003320449,北京大学,
2024-25,2024,2024-25,,,,P&R-Roll-Man,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,16,32013,王雨桐,,2025-06-04,,,2010422544,华中科技大学,20005,200050010970,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.5,16,32013,王雨桐,,2025-06-04,,,2010422544,华中科技大学,20005,200050010970,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Miscellaneous,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,16,32013,王雨桐,,2025-06-04,,,2010422544,华中科技大学,20005,200050010970,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Transition,2,1,2,2,1,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,16,32013,王雨桐,,2025-06-03,,,2010422416,山西财经大学,20005,200050010966,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Spot-Up,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,32013,王雨桐,,2025-06-03,,,2010422416,山西财经大学,20005,200050010966,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Off-Screen,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,32013,王雨桐,,2025-06-03,,,2010422416,山西财经大学,20005,200050010966,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Cut,2,1,2,2,1,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,16,32013,王雨桐,,2025-06-03,,,2010422416,山西财经大学,20005,200050010966,,1003320449,北京大学,
2024-25,2024,2024-25,,,,P&R-Roll-Man,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,32013,王雨桐,,2025-06-03,,,2010422416,山西财经大学,20005,200050010966,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,8,1.6,5,4,3,1,1,1,0,0,0,0,0,0.8,0.8,0.2,0,0,0,0,16,32013,王雨桐,,2025-06-03,,,2010422416,山西财经大学,20005,200050010966,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Transition,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,1,0.5,16,32013,王雨桐,,2025-06-02,,,2010422538,武汉科技大学,20005,200050010958,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,3,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0.6667,16,32013,王雨桐,,2025-06-02,,,2010422538,武汉科技大学,20005,200050010958,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,2,0.6667,3,3,1,2,0,0,0,0,0,0,0,0.333333,1,0,0,0,0,0,16,32013,王雨桐,,2025-06-02,,,2010422538,武汉科技大学,20005,200050010958,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Transition,3,1,3,2,1,1,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0.3333,16,32013,王雨桐,,2025-06-01,,,2010422541,广西师范大学,20005,200050010947,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,32013,王雨桐,,2025-06-01,,,2010422541,广西师范大学,20005,200050010947,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Cut,3,1,3,1,1,0,1,0,1,0,0,0,0,0.5,0.5,0.5,0,0,1,0.3333,16,32013,王雨桐,,2025-06-01,,,2010422541,广西师范大学,20005,200050010947,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,4,2,2,1,1,0,1,1,0,0,0,0,0,1,0.5,0.5,0,0,0,0,16,32013,王雨桐,,2025-06-01,,,2010422541,广西师范大学,20005,200050010947,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,9,2.25,4,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,32013,王雨桐,,2025-03-18,,,2010422337,山东理工大学,20005,200050010820,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Off-Screen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,32013,王雨桐,,2025-03-18,,,2010422337,山东理工大学,20005,200050010820,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Miscellaneous,2,1,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.5,0,0,16,32013,王雨桐,,2025-03-18,,,2010422337,山东理工大学,20005,200050010820,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,32013,王雨桐,,2025-03-17,,,1003320452,北京师范大学,20005,200050010815,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Cut,0,0,3,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0.6667,0,0,16,32013,王雨桐,,2025-03-17,,,1003320452,北京师范大学,20005,200050010815,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,5,2.5,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,32013,王雨桐,,2025-03-17,,,1003320452,北京师范大学,20005,200050010815,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Transition,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,32013,王雨桐,,2025-03-16,,,1003320661,天津财经大学,20005,200050010808,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,4,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,32013,王雨桐,,2025-03-16,,,1003320661,天津财经大学,20005,200050010808,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Off-Screen,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,32013,王雨桐,,2025-03-16,,,1003320661,天津财经大学,20005,200050010808,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Cut,4,1.3333,3,1,1,0,1,0,1,0,0,0,0,0.5,0.5,0.5,0,0,1,0.3333,16,32013,王雨桐,,2025-03-16,,,1003320661,天津财经大学,20005,200050010808,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Cut,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,16,32013,王雨桐,,2025-03-14,,,1003320658,华北电力大学,20005,200050010796,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,16,32013,王雨桐,,2025-03-14,,,1003320658,华北电力大学,20005,200050010796,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Transition,2,1,2,1,1,0,1,0,1,0,0,0,0,0.5,0.5,0.5,0,0,0,0,16,32013,王雨桐,,2025-03-13,,,1003320821,中国民航大学,20005,200050010789,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Cut,4,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,32013,王雨桐,,2025-03-13,,,1003320821,中国民航大学,20005,200050010789,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,4,1.3333,3,3,2,1,0,0,0,0,0,0,0,0.666667,1,0,0,0,0,0,16,32013,王雨桐,,2025-03-13,,,1003320821,中国民航大学,20005,200050010789,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Miscellaneous,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16,32013,王雨桐,,2025-03-13,,,1003320821,中国民航大学,20005,200050010789,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,32013,王雨桐,,2025-03-11,,,2010422340,哈尔滨体育学院,20005,200050010783,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,32013,王雨桐,,2025-03-11,,,2010422340,哈尔滨体育学院,20005,200050010783,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Transition,2,1,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.5,0,0,16,32013,王雨桐,,2024-11-02,,,1003320453,清华大学,20005,200050010693,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,9,1,9,0,0,0,4,3,1,0,0,0,2,0.75,0,1,0,0.2222,3,0.3333,16,32013,王雨桐,,2024-11-02,,,1003320453,清华大学,20005,200050010693,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Spot-Up,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,16,32013,王雨桐,,2024-11-02,,,1003320453,清华大学,20005,200050010693,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Cut,2,0.6667,3,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0.6667,0,0,16,32013,王雨桐,,2024-11-02,,,1003320453,清华大学,20005,200050010693,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,2,1,2,0,0,0,2,1,1,0,0,0,0,0.5,0,1,0,0,0,0,16,32013,王雨桐,,2024-11-02,,,1003320453,清华大学,20005,200050010693,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Isolation,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,32013,王雨桐,,2024-10-30,,,1003320451,北京科技大学,20005,200050010690,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,32013,王雨桐,,2024-10-30,,,1003320451,北京科技大学,20005,200050010690,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Spot-Up,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,16,32013,王雨桐,,2024-10-30,,,1003320451,北京科技大学,20005,200050010690,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Cut,0,0,3,0,0,0,2,0,2,0,0,0,1,0,0,1,0,0.3333,0,0,16,32013,王雨桐,,2024-10-30,,,1003320451,北京科技大学,20005,200050010690,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,32013,王雨桐,,2024-10-30,,,1003320451,北京科技大学,20005,200050010690,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Miscellaneous,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16,32013,王雨桐,,2024-10-30,,,1003320451,北京科技大学,20005,200050010690,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Transition,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,16,32013,王雨桐,,2024-10-23,,,1003320452,北京师范大学,20005,200050010681,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,16,32013,王雨桐,,2024-10-23,,,1003320452,北京师范大学,20005,200050010681,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Spot-Up,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,32013,王雨桐,,2024-10-23,,,1003320452,北京师范大学,20005,200050010681,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Cut,8,1.3333,6,2,2,0,1,0,1,0,0,0,1,0.666667,0.6667,0.3333,0,0.1667,2,0.3333,16,32013,王雨桐,,2024-10-23,,,1003320452,北京师范大学,20005,200050010681,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,4,2,2,1,1,0,1,1,0,0,0,0,0,1,0.5,0.5,0,0,0,0,16,32013,王雨桐,,2024-10-23,,,1003320452,北京师范大学,20005,200050010681,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,4,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.5,16,32013,王雨桐,,2024-10-20,,,1003320454,中国人民大学,20005,200050010677,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Transition,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,1,0.5,16,32013,王雨桐,,2024-10-19,,,2010421729,北京体育大学,20005,200050010675,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Post-Up,2,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.5,16,32013,王雨桐,,2024-10-19,,,2010421729,北京体育大学,20005,200050010675,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Cut,2,0.4,5,3,1,2,0,0,0,0,0,0,2,0.333333,1,0,0,0.4,0,0,16,32013,王雨桐,,2024-10-19,,,2010421729,北京体育大学,20005,200050010675,,1003320449,北京大学,
2024-25,2024,2024-25,,,,Put-Backs,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,16,32013,王雨桐,,2024-10-19,,,2010421729,北京体育大学,20005,200050010675,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Post-Up,5,1.25,4,2,1,1,1,1,0,0,0,0,1,0.666667,0.6667,0.3333,0,0.25,0,0,16,32013,王雨桐,,2024-06-30,,,1003320452,北京师范大学,20005,200050010671,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Spot-Up,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,16,32013,王雨桐,,2024-06-30,,,1003320452,北京师范大学,20005,200050010671,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Off-Screen,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,16,32013,王雨桐,,2024-06-30,,,1003320452,北京师范大学,20005,200050010671,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Cut,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,16,32013,王雨桐,,2024-06-30,,,1003320452,北京师范大学,20005,200050010671,,1003320449,北京大学,
2023-24,2023,2023-24,,,,P&R-Roll-Man,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,32013,王雨桐,,2024-06-30,,,1003320452,北京师范大学,20005,200050010671,,1003320449,北京大学,
2023-24,2023,2023-24,,,,Put-Backs,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,32013,王雨桐,,2024-06-30,,,1003320452,北京师范大学,20005,200050010671,,1003320449,北京大学,
