_group,_seasonYear,_season,球员ID,球员姓名,球队ID,赛事ID,赛季ID,stageType,gameMode,opponentId,对手,胜负,球员英文名,球衣号,位置,上场时间(秒),上场时间(分钟),scheduleId,gameStart,date,出场次数,首发次数,单场正负值百分位排名,单场正负值,回合占有率百分位排名,回合占有率,真实命中率百分位排名,真实命中率,助攻率百分位排名,助攻率,失误率百分位排名,失误率,抢断率,抢断率百分位排名,盖帽率,盖帽率百分位排名,进攻篮板率,进攻篮板率百分位排名,防守篮板率,防守篮板率百分位排名,护框尝试频率,护框成功频率,护框失败频率,护框时对手命中率
2022-23,2022,2022-23,32005,王家绘,1003320449,20005,200069,,2,1003320435,中国矿业大学,1,Wang Jiahui,11,SF,1876,31.3,200050010398,1,2023-06-11,1,0,77.61,5.54,68.42,0.221818,73.68,0.393462,100,0.538462,78.95,0.153689,0.028834,42.11,0,0,0.045455,47.37,0.257143,100,0,0,0,
2024-25,2024,2024-25,92136,冯蔡依曼,1003320449,20005,200406,,2,1003320454,中国人民大学,1,Feng Caiyiman,12,C,1178,19.6,200050010677,0,2024-10-20,1,0,53.87,2.53,54.17,0.171378,100,0.735294,93.75,0.25,4.86,0.386598,0.023869,68.75,0,0,0.071429,36.81,0.238095,96.53,0,0,0,
2024-25,2024,2024-25,92136,冯蔡依曼,1003320449,20005,200406,,2,2010421733,北京工业大学,1,Feng Caiyiman,12,C,886,14.8,200050010688,0,2024-10-27,1,0,48.69,1.91,36.11,0.14881,96.53,0.666667,96.53,0.272727,23.61,0.25,0,0,0,0,0.1,63.89,0.0625,3.47,0,0,0,
2024-25,2024,2024-25,92136,冯蔡依曼,1003320449,20005,200406,,2,1003320451,北京科技大学,1,Feng Caiyiman,12,C,310,5.2,200050010690,0,2024-10-30,1,0,,-1.65,,0.262238,,1,,0.333333,,0.666667,0,,0,,0,,0,,0,0,0,
2024-25,2024,2024-25,92136,冯蔡依曼,1003320449,20005,200406,,2,2010422340,哈尔滨体育学院,1,Feng Caiyiman,12,C,1308,21.8,200050010783,0,2025-03-11,1,0,47.24,1.78,18.06,0.120591,4.86,0.204918,17.36,0.058824,58.33,0.170068,0.048037,99.31,0,0,0.117647,78.47,0.125,40.97,3,3,0,0
2024-25,2024,2024-25,92136,冯蔡依曼,1003320449,20005,200406,,2,1003320821,中国民航大学,1,Feng Caiyiman,12,C,836,13.9,200050010789,0,2025-03-13,1,0,56.74,2.94,66.67,0.18839,100,0.85034,88.19,0.2,68.75,0.145349,0,0,0,0,0.130435,84.03,0.111111,31.94,2,2,0,0
2024-25,2024,2024-25,92136,冯蔡依曼,1003320449,20005,200406,,2,1003320658,华北电力大学,1,Feng Caiyiman,12,C,1248,20.8,200050010796,0,2025-03-14,1,0,70.48,4.73,82.64,0.228216,96.53,0.666667,93.75,0.25,54.17,0.181818,0,0,0,0,0.294118,100,0.178571,79.86,6,3,3,0.5
2024-25,2024,2024-25,92136,冯蔡依曼,1003320449,20005,200406,,2,1003320661,天津财经大学,1,Feng Caiyiman,12,C,600,10,200050010808,0,2025-03-16,1,0,40.6,1.17,71.53,0.197472,38.89,0.4,64.58,0.125,100,0,0,0,0,0,0.090909,59.03,0.181818,80.56,1,1,0,0
2024-25,2024,2024-25,92136,冯蔡依曼,1003320449,20005,200406,,2,2010422337,山东理工大学,1,Feng Caiyiman,12,C,405,6.8,200050010820,0,2025-03-18,1,0,,-1.33,,0.133333,,0,,0,,0.5,0,,0,,0.142857,,0,,2,1,1,0.5
2023-24,2023,2023-24,92136,冯蔡依曼,1003320449,20005,200267,,2,1003320451,北京科技大学,1,Feng Caiyiman,12,PF,4924,82.1,200050010427,0,2024-01-24,1,0,83.02,6.64,53.7,0.177126,51.85,0.428571,22.22,0.083333,100,0,0,0,0,0,0.055556,40.74,0.190476,87.96,12,8,4,0.333333
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,2010421729,北京体育大学,1,Li Meitong,13,PF,1129,18.8,200050010675,0,2024-10-19,1,0,57.47,3.02,22.3,0.130401,47.3,0.420168,67.57,0.157895,14.19,0.295858,0,0,0.055556,98.65,0.142857,93.92,0.307692,100,5,3,2,0.4
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,1003320454,中国人民大学,1,Li Meitong,13,PF,761,12.7,200050010677,0,2024-10-20,1,0,67.22,4.26,22.3,0.130039,76.35,0.5,92.57,0.25,100,0,0.037738,84.46,0,0,0.375,100,0.181818,90.54,0,0,0,
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,1003320452,北京师范大学,1,Li Meitong,13,PF,1459,24.3,200050010681,0,2024-10-23,1,0,69.69,4.64,58.11,0.186177,97.97,0.684307,0,0,95.95,0.083612,0,0,0,0,0.181818,100,0.230769,96.62,3,2,1,0.333333
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,2010421733,北京工业大学,1,Li Meitong,13,PF,788,13.1,200050010688,1,2024-10-27,1,0,82.88,7.01,100,0.32679,69.59,0.485866,34.46,0.1,100,0,0.12685,100,0,0,0.117647,85.81,0.166667,81.76,2,0,2,1
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,1003320451,北京科技大学,1,Li Meitong,13,PF,1561,26,200050010690,1,2024-10-30,1,0,94.44,10.92,66.89,0.19779,98.65,0.730519,91.22,0.238095,74.32,0.139665,0.033453,75,0,0,0.086957,64.86,0.264706,100,3,0,3,1
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,1003320453,清华大学,2,Li Meitong,13,PF,1745,29.1,200050010693,0,2024-11-02,1,0,82.39,6.95,96.62,0.279656,85.14,0.544794,45.27,0.117647,68.92,0.153689,0.051306,95.27,0,0,0.111111,85.81,0.15625,75,6,3,3,0.5
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,2010422340,哈尔滨体育学院,1,Li Meitong,13,PF,214,3.6,200050010783,0,2025-03-11,1,0,,5.1,,0.086275,,1.136364,,0.2,,0,0.254453,,0.25,,0,,0.166667,,0,0,0,
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,1003320821,中国民航大学,1,Li Meitong,13,PF,651,10.9,200050010789,1,2025-03-13,1,0,59.3,3.25,30.41,0.148418,95.27,0.614754,82.43,0.2,100,0,0,0,0,0,0.076923,55.41,0.230769,96.62,0,0,0,
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,1003320658,华北电力大学,1,Li Meitong,13,PF,546,9.1,200050010796,0,2025-03-14,1,0,,3.03,,0.217221,,0.726744,,0.111111,,0.225225,0.058824,,0,,0,,0.285714,,1,1,0,0
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,1003320661,天津财经大学,1,Li Meitong,13,PF,950,15.8,200050010808,1,2025-03-16,1,0,61.94,3.57,51.35,0.178359,100,1,58.11,0.142857,62.16,0.166667,0,0,0.071429,99.32,0,0,0.071429,8.78,1,1,0,0
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,1003320452,北京师范大学,2,Li Meitong,13,PF,1872,31.2,200050010815,1,2025-03-17,1,0,54.44,2.57,41.89,0.163151,98.65,0.731383,0,0,15.54,0.285171,0.018104,40.54,0,0,0.033333,11.49,0.185185,91.22,5,2,3,0.6
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,2010422337,山东理工大学,1,Li Meitong,13,PF,1838,30.6,200050010820,1,2025-03-18,1,0,77.12,5.87,40.54,0.160501,88.51,0.563525,42.57,0.111111,94.59,0.092937,0.01635,33.78,0,0,0.083333,58.78,0.272727,100,4,2,2,0.5
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,2010422541,广西师范大学,1,Li Meitong,13,PF,1391,23.2,200050010947,0,2025-06-01,1,0,90.39,9.02,91.89,0.258418,95.27,0.606061,45.27,0.117647,100,0,0.048019,94.59,0,0,0.105263,83.11,0.26087,99.32,4,2,2,0.5
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,2010422538,武汉科技大学,1,Li Meitong,13,PF,937,15.6,200050010958,0,2025-06-02,1,0,86.01,7.75,100,0.329125,79.05,0.511509,34.46,0.1,100,0,0.062521,97.97,0,0,0.217391,100,0.375,100,6,4,2,0.333333
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,2010422416,山西财经大学,1,Li Meitong,13,PF,396,6.6,200050010966,0,2025-06-03,1,0,,0.88,,0.163755,,0.5,,0,,0.333333,0.091491,,0,,0,,0.285714,,1,1,0,0
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,2010422544,华中科技大学,1,Li Meitong,13,PF,1318,22,200050010970,0,2025-06-04,1,0,72.99,5.11,13.51,0.11299,43.24,0.409836,87.16,0.222222,58.78,0.170068,0.071822,98.65,0.037037,94.59,0.181818,100,0.0625,7.43,4,1,3,0.75
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,1003320452,北京师范大学,1,Li Meitong,13,PF,1036,17.3,200050010974,1,2025-06-05,1,0,47.86,1.84,13.51,0.114965,96.62,0.646552,0,0,100,0,0,0,0,0,0.115385,85.81,0.285714,100,4,2,2,0.5
2024-25,2024,2024-25,32006,李美潼,1003320449,20005,200406,,2,1003320453,清华大学,1,Li Meitong,13,PF,1091,18.2,200050010977,1,2025-06-06,1,0,70.67,4.75,42.57,0.167727,83.11,0.533175,21.62,0.083333,100,0,0.051653,95.27,0,0,0.035714,11.49,0.105263,29.05,5,1,4,0.8
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,2010421733,北京工业大学,1,Li Meitong,13,PF,1872,31.2,200050010420,1,2024-01-22,1,0,81.42,6.24,29.63,0.132415,100,0.75,65.74,0.157895,45.37,0.2,0,0,0,0,0,0,0.333333,100,4,4,0,0
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320454,中国人民大学,1,Li Meitong,13,PF,5976,99.6,200050010425,1,2024-01-23,1,0,100,45.72,38.89,0.155836,100,0.788288,83.33,0.2,94.44,0.101215,0.061988,100,0.037037,89.81,0.04,26.85,0.125,47.22,12,8,4,0.333333
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320451,北京科技大学,1,Li Meitong,13,PF,4676,77.9,200050010427,1,2024-01-24,1,0,100,43.92,62.96,0.187091,100,1,97.22,0.272727,84.26,0.125,0.07828,100,0,0,0,0,0.190476,87.96,8,4,4,0.5
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320452,北京师范大学,1,Li Meitong,13,PF,5960,99.3,200050010430,1,2024-01-25,1,0,69.77,4.28,47.22,0.168768,42.59,0.39267,0,0,43.52,0.207469,0.040032,92.59,0,0,0,0,0.178571,84.26,8,8,0,0
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320453,清华大学,2,Li Meitong,13,PF,3118,52,200050010432,1,2024-01-26,1,0,58.17,2.76,33.33,0.145318,81.48,0.517751,60.19,0.142857,83.33,0.128866,0,0,0,0,0.1,79.63,0.217391,96.3,2,2,0,0
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,2010420380,东北师范大学,1,Li Meitong,13,PF,1456,24.3,200050010573,1,2024-05-04,1,0,94.4,10.38,41.67,0.160178,100,0.735294,60.19,0.142857,57.41,0.173611,0.064809,100,0,0,0.083333,67.59,0.142857,61.11,2,2,0,0
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320451,北京科技大学,1,Li Meitong,13,PF,5264,87.7,200050010579,1,2024-05-05,1,0,0.91,-6.92,84.26,0.221893,17.59,0.3,26.85,0.090909,61.11,0.166667,0,0,0,0,0.043478,28.7,0.142857,61.11,4,0,4,1
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320819,吉林大学,1,Li Meitong,13,PF,2336,38.9,200050010591,1,2024-05-07,1,0,99.98,25.58,36.11,0.149545,99.07,0.706522,67.59,0.166667,100,0,0.099128,100,0,0,0.148148,97.22,0.2,90.74,10,8,2,0.2
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320539,山东大学,1,Li Meitong,13,PF,2664,44.4,200050010599,1,2024-05-08,1,0,98.74,14.52,86.11,0.226971,100,0.872093,11.11,0.05,63.89,0.162338,0,0,0,0,0,0,0.347826,100,6,4,2,0.333333
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320545,中国海洋大学,1,Li Meitong,13,PF,2504,41.7,200050010606,1,2024-05-09,1,0,99.05,15.7,87.04,0.232722,85.19,0.532787,38.89,0.105263,97.22,0.075758,0.069181,100,0.058824,99.07,0.115385,89.81,0.117647,43.52,6,4,2,0.333333
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320453,清华大学,2,Li Meitong,13,PF,2876,47.9,200050010614,1,2024-05-10,1,0,54.24,2.28,71.3,0.203212,48.15,0.414938,88.89,0.230769,58.33,0.171821,0.021731,47.22,0.037037,89.81,0.076923,61.11,0.090909,20.37,18,12,6,0.333333
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320493,西安交通大学,1,Li Meitong,13,PF,2552,42.5,200050010627,1,2024-06-06,1,0,1.69,-5.92,32.41,0.14,2.78,0.2,0,0,16.67,0.285714,0,0,0,0,0.043478,28.7,0.12,44.44,18,12,6,0.333333
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320780,上海交通大学,1,Li Meitong,13,PF,3490,58.2,200050010634,1,2024-06-07,1,0,94.64,10.54,82.41,0.218769,74.07,0.496689,0,0,77.78,0.142045,0.059062,100,0,0,0,0,0.1875,87.96,8,6,2,0.25
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1000120194,湖南师范大学,1,Li Meitong,13,PF,2240,37.3,200050010648,1,2024-06-08,1,0,96.28,11.76,58.33,0.181899,100,0.731707,0,0,100,0,0.030708,71.3,0,0,0.125,92.59,0.117647,43.52,2,2,0,0
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320653,山西财经大学,1,Li Meitong,13,PF,2734,45.6,200050010654,1,2024-06-09,1,0,88.21,7.84,48.15,0.170901,54.63,0.436047,12.96,0.0625,34.26,0.225225,0.070755,100,0,0,0.090909,74.07,0.1875,87.96,4,4,0,0
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320780,上海交通大学,1,Li Meitong,13,PF,3202,53.4,200050010667,1,2024-06-11,1,0,94.81,10.66,15.74,0.118084,43.52,0.4,38.89,0.105263,16.67,0.285714,0.078694,100,0,0,0.045455,31.48,0.130435,52.78,4,2,2,0.5
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320442,华中科技大学,1,Li Meitong,13,PF,1892,31.5,200050010669,1,2024-06-29,1,0,7.46,-3.42,46.3,0.165919,34.26,0.363372,0,0,34.26,0.225225,0.02694,65.74,0,0,0.037037,25.93,0.071429,13.89,2,2,0,0
2023-24,2023,2023-24,32006,李美潼,1003320449,20005,200267,,2,1003320452,北京师范大学,1,Li Meitong,13,PF,7896,131.6,200050010671,1,2024-06-30,1,0,99.67,19.2,36.11,0.150628,98.15,0.605727,85.19,0.210526,95.37,0.099206,0.016112,29.63,0,0,0.034483,25.93,0.115385,43.52,12,0,12,1
2022-23,2022,2022-23,32006,李美潼,1003320449,20005,200069,,2,1003320780,上海交通大学,1,Li Meitong,13,PF,1296,21.6,200050010395,1,2023-05-31,1,0,58.21,2.73,9.52,0.118017,76.19,0.520833,28.57,0.125,85.71,0.147929,0.021948,38.1,0,0,0,0,0.09375,4.76,3,1,2,0.666667
2022-23,2022,2022-23,32006,李美潼,1003320449,20005,200069,,2,1003320442,华中科技大学,2,Li Meitong,13,PF,2043,34.1,200050010396,1,2023-06-10,1,0,66.42,3.85,57.14,0.174942,100,0.631769,71.43,0.285714,19.05,0.265252,0.026733,57.14,0,0,0.021277,19.05,0.065217,0,6,3,3,0.5
2022-23,2022,2022-23,32006,李美潼,1003320449,20005,200069,,2,1003320435,中国矿业大学,1,Li Meitong,13,PF,1575,26.3,200050010398,1,2023-06-11,1,0,74.25,4.85,19.05,0.143025,52.38,0.456621,71.43,0.285714,90.48,0.102459,0.035137,71.43,0,0,0.030303,33.33,0.15625,80.95,2,2,0,0
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,2010421729,北京体育大学,1,Wang Yutong,16,C,708,11.8,200050010675,1,2024-10-19,1,0,36.7,0.77,98.61,0.289773,65.97,0.486111,96.53,0.272727,13.89,0.294118,0.036715,92.36,0,0,0.076923,43.75,0.153846,62.5,3,2,1,0.333333
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,1003320454,中国人民大学,1,Wang Yutong,16,C,178,3,200050010677,1,2024-10-20,1,0,,2.19,,0.242268,,1.06383,,0,,0,0,,0,,0,,0.142857,,0,0,0,
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,1003320452,北京师范大学,1,Wang Yutong,16,C,2022,33.7,200050010681,1,2024-10-23,1,0,90.1,8.93,27.78,0.141454,100,0.760456,15.97,0.05,90.28,0.086806,0.028078,79.86,0,0,0.071429,36.81,0.102564,26.39,4,3,1,0.25
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,1003320451,北京科技大学,1,Wang Yutong,16,C,976,16.3,200050010690,1,2024-10-30,1,0,13.25,-1.88,73.61,0.201613,38.89,0.4,0,0,1.39,0.444444,0,0,0.052632,90.28,0.071429,36.81,0.166667,72.22,3,2,1,0.333333
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,1003320453,清华大学,2,Wang Yutong,16,C,1733,28.9,200050010693,1,2024-11-02,1,0,52.12,2.3,90.28,0.242991,95.14,0.64433,80.56,0.176471,12.5,0.300481,0.01718,47.92,0.030303,74.31,0.071429,36.81,0.066667,4.86,7,4,3,0.428571
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,2010422340,哈尔滨体育学院,1,Wang Yutong,16,C,219,3.7,200050010783,0,2025-03-11,1,0,,1.26,,0.258475,,0.819672,,0,,0,0,,0,,0.25,,0,,1,1,0,0
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,1003320821,中国民航大学,1,Wang Yutong,16,C,886,14.8,200050010789,0,2025-03-13,1,0,72.76,5.08,75.69,0.205761,99.31,0.714286,0,0,77.78,0.125,0.03319,86.11,0,0,0.176471,97.22,0.25,97.22,4,3,1,0.25
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,1003320658,华北电力大学,1,Wang Yutong,16,C,630,10.5,200050010796,0,2025-03-14,1,0,61.49,3.52,4.86,0.085324,100,1,77.08,0.166667,100,0,0,0,0,0,0.142857,88.89,0.230769,96.53,3,2,1,0.333333
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,1003320661,天津财经大学,1,Wang Yutong,16,C,1003,16.7,200050010808,0,2025-03-16,1,0,75.38,5.56,69.44,0.193446,97.22,0.68306,72.92,0.153846,100,0,0.032471,84.72,0,0,0,0,0.0625,3.47,0,0,0,
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,1003320452,北京师范大学,2,Wang Yutong,16,C,1343,22.4,200050010815,0,2025-03-17,1,0,38.25,0.92,22.92,0.130903,97.92,0.694444,77.08,0.166667,11.81,0.316456,0,0,0,0,0.1,63.89,0,0,2,1,1,0.5
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,2010422337,山东理工大学,1,Wang Yutong,16,C,1165,19.4,200050010820,0,2025-03-18,1,0,75.42,5.57,54.17,0.174452,100,0.949367,97.92,0.333333,72.92,0.136612,0,0,0,0,0,0,0.090909,16.67,0,0,0,
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,2010422541,广西师范大学,1,Wang Yutong,16,C,1204,20.1,200050010947,1,2025-06-01,1,0,79.34,6.27,68.75,0.191937,84.72,0.570776,52.08,0.111111,100,0,0.057488,99.31,0,0,0.15,90.97,0.058824,2.78,2,1,1,0.5
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,2010422538,武汉科技大学,1,Wang Yutong,16,C,488,8.1,200050010958,1,2025-06-02,1,0,,0.68,,0.32483,,0.451807,,0,,0.13089,0,,0,,0.375,,0.083333,,1,0,1,1
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,2010422416,山西财经大学,1,Wang Yutong,16,C,996,16.6,200050010966,1,2025-06-03,1,0,80.19,6.47,98.61,0.287963,84.03,0.562701,93.75,0.25,100,0,0,0,0.125,100,0.263158,100,0.230769,96.53,2,1,1,0.5
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,2010422544,华中科技大学,1,Wang Yutong,16,C,1257,21,200050010970,1,2025-06-04,1,0,43.92,1.47,19.44,0.123219,40.97,0.409836,0,0,58.33,0.170068,0.023917,68.75,0,0,0.1,63.89,0.125,40.97,5,2,3,0.6
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,1003320452,北京师范大学,1,Wang Yutong,16,C,1635,27.3,200050010974,1,2025-06-05,1,0,26.22,-0.29,60.42,0.182422,22.92,0.337838,0,0,86.11,0.101215,0.019564,56.94,0,0,0.095238,61.11,0.083333,11.81,4,2,2,0.5
2024-25,2024,2024-25,32013,王雨桐,1003320449,20005,200406,,2,1003320453,清华大学,1,Wang Yutong,16,C,1149,19.2,200050010977,1,2025-06-06,1,0,74.1,5.32,30.56,0.14356,84.72,0.571429,93.75,0.25,100,0,0.026711,76.39,0,0,0.107143,71.53,0.125,40.97,0,0,0,
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,2010421733,北京工业大学,1,Wang Yutong,16,C,2230,37.2,200050010420,0,2024-01-22,1,0,96.88,12.12,56.41,0.182815,100,0.857143,0,0,83.76,0.125,0.028523,81.2,0,0,0.076923,48.72,0.3125,100,2,2,0,0
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320454,中国人民大学,1,Wang Yutong,16,C,4832,80.5,200050010425,0,2024-01-23,1,0,100,30.64,92.31,0.251637,99.15,0.717213,87.18,0.166667,94.02,0.092937,0.027137,79.49,0,0,0.052632,22.22,0.272727,99.15,20,12,8,0.4
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320451,北京科技大学,1,Wang Yutong,16,C,2764,46.1,200050010427,0,2024-01-24,1,0,99.93,22.92,100,0.369208,99.15,0.675676,0,0,90.6,0.101215,0.093458,100,0,0,0.1,68.38,0.166667,64.1,4,4,0,0
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320452,北京师范大学,1,Wang Yutong,16,C,3888,64.8,200050010430,0,2024-01-25,1,0,0.02,-9.68,92.31,0.248241,4.27,0.253807,0,0,46.15,0.202429,0.028694,82.05,0,0,0,0,0.090909,11.97,0,0,0,
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320453,清华大学,2,Wang Yutong,16,C,2650,44.2,200050010432,0,2024-01-26,1,0,0.5,-7.78,99.15,0.303084,11.97,0.325279,0,0,40.17,0.218023,0,0,0,0,0.12,87.18,0.043478,0.85,4,2,2,0.5
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,2010420380,东北师范大学,1,Wang Yutong,16,C,2572,42.9,200050010573,1,2024-05-04,1,0,99.67,19.14,39.32,0.165231,100,0.888626,0,0,100,0,0.022217,62.39,0.041667,81.2,0.0625,37.61,0.28,99.15,16,14,2,0.125
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320451,北京科技大学,1,Wang Yutong,16,C,3312,55.2,200050010579,1,2024-05-05,1,0,42.31,0.96,100,0.350381,5.13,0.281532,29.91,0.083333,12.82,0.310559,0.06566,100,0.071429,95.73,0.125,92.31,0.4,100,12,12,0,0
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320819,吉林大学,1,Wang Yutong,16,C,2586,43.1,200050010591,0,2024-05-07,1,0,98.9,15.06,98.29,0.300141,100,0.733333,0,0,86.32,0.117647,0.024131,71.79,0,0,0.2,99.15,0.086957,9.4,6,4,2,0.333333
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320539,山东大学,1,Wang Yutong,16,C,1542,25.7,200050010599,1,2024-05-08,1,0,93.69,9.98,99.15,0.301587,95.73,0.607287,93.16,0.2,100,0,0,0,0,0,0.214286,100,0.181818,76.07,2,2,0,0
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320545,中国海洋大学,1,Wang Yutong,16,C,2578,43,200050010606,1,2024-05-09,1,0,98.28,13.64,58.12,0.185478,99.15,0.678295,0,0,100,0,0,0,0.058824,90.6,0.076923,48.72,0.24,98.29,4,4,0,0
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320453,清华大学,2,Wang Yutong,16,C,2936,48.9,200050010614,1,2024-05-10,1,0,90.11,8.56,91.45,0.245836,84.62,0.548589,42.74,0.1,82.05,0.135501,0.020483,58.97,0.035714,73.5,0.125,92.31,0.083333,7.69,6,6,0,0
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320493,西安交通大学,1,Wang Yutong,16,C,2026,33.8,200050010627,1,2024-06-06,1,0,76.92,5.3,29.91,0.153846,64.1,0.5,26.5,0.076923,100,0,0,0,0,0,0,0,0.227273,95.73,4,2,2,0.5
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320780,上海交通大学,1,Wang Yutong,16,C,2120,35.3,200050010634,1,2024-06-07,1,0,76.58,5.26,46.15,0.172291,26.5,0.386598,87.18,0.166667,100,0,0.032102,87.18,0,0,0.142857,94.02,0.117647,29.91,0,0,0,
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1000120194,湖南师范大学,1,Wang Yutong,16,C,2316,38.6,200050010648,1,2024-06-08,1,0,89.28,8.26,22.22,0.138679,69.23,0.510204,29.91,0.083333,100,0,0.032072,87.18,0.0625,92.31,0.1,68.38,0.0625,3.42,4,2,2,0.5
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320653,山西财经大学,1,Wang Yutong,16,C,1840,30.7,200050010654,1,2024-06-09,1,0,95.38,11.12,99.15,0.311457,92.31,0.580357,0,0,100,0,0.034722,88.89,0,0,0.071429,43.59,0.363636,100,2,2,0,0
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320780,上海交通大学,1,Wang Yutong,16,C,2256,37.6,200050010667,0,2024-06-11,1,0,99.55,18.42,99.15,0.316914,99.15,0.696481,96.58,0.25,100,0,0.028265,81.2,0,0,0.125,92.31,0.133333,39.32,4,2,2,0.5
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320442,华中科技大学,1,Wang Yutong,16,C,3124,52.1,200050010669,1,2024-06-29,1,0,13.36,-2.22,60.68,0.188661,30.77,0.401929,39.32,0.095238,52.14,0.194301,0,0,0,0,0.175,97.44,0.055556,0.85,6,2,4,0.666667
2023-24,2023,2023-24,32013,王雨桐,1003320449,20005,200267,,2,1003320452,北京师范大学,1,Wang Yutong,16,C,3864,64.4,200050010671,1,2024-06-30,1,0,0.02,-9.92,100,0.370146,17.09,0.343137,100,0.5,62.39,0.163934,0,0,0,0,0.055556,29.06,0,0,0,0,0,
