teamId,teamName,teamLogo,节奏,调整净效率,净效率,百回合得分,百回合失分,回合数,有效投篮命中率,失误率(球队),进攻篮板率(球队),罚球率,对手有效命中率,对手失误率,对手进攻篮板率,对手罚球率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(秒),上场时间(分钟),adjNetRatingPctile,净效率百分位,进攻效率百分位,球队eFG%百分位,球队失误率百分位,球队进攻篮板率百分位,罚球率百分位,防守效率百分位,对手eFG%百分位,对手失误率百分位,对手进攻篮板率百分位,对手罚球率百分位,onOff,_period
1003321308,中国U17,,90.9,,9.45,112.71,103.26,391.264089,0.513624,0.21104,0.404878,0.174387,0.492188,0.20296,0.306878,0.278125,20039,CBDL,200809,2025-26,2025,34506,齐鹏帆,,,16,,,,,,12402,206.7,,67.86,72.62,64.29,34.52,82.14,42.86,42.86,39.29,58.33,57.14,14.29,在场,CBDL 2025
1003321308,中国U17,,93.8,,55.3,122.89,67.59,65.098717,0.598214,0.124345,0.242424,0.232143,0.287037,0.242938,0.302326,0.240741,20039,CBDL,200809,2025-26,2025,34506,齐鹏帆,,,16,,,,,,1998,33.3,,97.62,91.67,94.05,88.1,20.24,72.62,100,100,88.1,58.33,22.62,不在场,CBDL 2025
1003321308,中国U17,,,,23.97,24.06,0.09,,0.119756,0.01403,0.145156,-0.130569,0.01059,-0.023133,-0.027895,-0.034526,20039,CBDL,200809,2025-26,2025,34491,石洺豪,,,16,,,,,,4048,67.5,,86,98.67,97.33,40,94.67,3.33,48,42.67,32,61.33,68.67,差值,CBDL 2025
1003321308,中国U17,,93,,9.57,107.66,98.09,334.378838,0.49,0.194812,0.346369,0.22,0.459707,0.214859,0.313609,0.282051,20039,CBDL,200809,2025-26,2025,34491,石洺豪,,,16,,,,,,10352,172.5,,67.86,67.86,59.52,45.24,53.57,69.05,60.71,51.19,67.86,54.76,11.9,在场,CBDL 2025
1003321308,中国U17,,86.9,,33.54,131.72,98.18,122.229395,0.609756,0.208842,0.491525,0.089431,0.470297,0.191726,0.285714,0.247525,20039,CBDL,200809,2025-26,2025,34491,石洺豪,,,16,,,,,,4048,67.5,,95.24,98.81,95.24,36.9,96.43,7.14,60.71,46.43,53.57,63.1,21.43,不在场,CBDL 2025
1003321308,中国U17,,,,-2.11,-2.72,-0.61,,-0.072875,-0.018688,0.01306,0.052294,-0.007108,0.037868,0.060345,0.016567,20039,CBDL,200809,2025-26,2025,33546,姚盛彬,,,16,,,,,,7822,130.4,,45.33,44.67,12,63.33,54.67,73.33,50,57.33,77.33,24,38,差值,CBDL 2025
1003321308,中国U17,,88.4,,14.99,112.84,97.85,240.157966,0.491228,0.189765,0.38806,0.20614,0.459184,0.226976,0.336207,0.280612,20039,CBDL,200809,2025-26,2025,33546,姚盛彬,,,16,,,,,,7822,130.4,,75,73.81,59.52,46.43,78.57,60.71,63.1,51.19,80.95,46.43,14.29,不在场,CBDL 2025
1003321308,中国U17,,94.7,,17.1,115.56,98.46,216.341573,0.564103,0.208453,0.375,0.153846,0.466292,0.189108,0.275862,0.264045,20039,CBDL,200809,2025-26,2025,33546,姚盛彬,,,16,,,,,,6578,109.6,,80.95,77.38,82.14,36.9,70.24,33.33,59.52,46.43,52.38,64.29,19.05,在场,CBDL 2025
1003321308,中国U17,,,,1.15,3.35,2.2,,0.077154,0.01831,-0.035915,-0.025063,0.005724,-0.006029,0.014318,-0.011151,10018,U17世界杯,200310,2024,2024,50164,刘李,,,17,,,,,,7917,132,,53.22,61.99,91.23,29.82,26.9,36.84,46.78,47.95,47.37,45.03,54.97,差值,U17世界杯 2024
1003321308,中国U17,,93.5,,-15.94,99.82,115.76,288.517809,0.451417,0.210728,0.308642,0.263158,0.498182,0.15301,0.389937,0.218182,10018,U17世界杯,200310,2024,2024,50164,刘李,,,17,,,,,,8883,148.1,,30.36,50,41.07,48.21,44.64,68.75,19.64,41.96,16.07,27.68,44.64,在场,U17世界杯 2024
1003321308,中国U17,,95.9,,-14.79,103.17,117.96,263.652834,0.528571,0.229038,0.272727,0.238095,0.503906,0.146981,0.404255,0.207031,10018,U17世界杯,200310,2024,2024,50164,刘李,,,17,,,,,,7917,132,,30.36,54.46,75,39.29,29.46,60.71,16.96,37.5,14.29,23.21,45.54,不在场,U17世界杯 2024
1003321308,中国U17,,,,-20.92,-15.52,5.4,,-0.068114,0.053918,-0.03994,0.059818,0.003106,0.000617,0.020635,0.042236,10018,U17世界杯,200310,2024,2024,50163,郇斯楠,,,17,,,,,,4977,83,,14.62,7.6,9.94,8.19,24.56,80.12,33.33,49.12,55.56,38.6,26.9,差值,U17世界杯 2024
1003321308,中国U17,,96.4,,-30,90.59,120.59,166.680366,0.437984,0.257007,0.26506,0.294574,0.503106,0.150557,0.411111,0.242236,10018,U17世界杯,200310,2024,2024,50163,郇斯楠,,,17,,,,,,4977,83,,17.86,35.71,35.71,31.25,25.89,75.89,13.39,37.5,15.18,21.43,37.5,不在场,U17世界杯 2024
1003321308,中国U17,,93.9,,-9.08,106.11,115.19,385.443718,0.506098,0.203089,0.305,0.234756,0.5,0.14994,0.390476,0.2,10018,U17世界杯,200310,2024,2024,50163,郇斯楠,,,17,,,,,,11823,197.1,,37.5,61.61,63.39,51.79,43.75,60.71,19.64,38.39,15.18,27.68,47.32,在场,U17世界杯 2024
1003321308,中国U17,,,,28.2,23.9,-4.3,,0.085863,0.022884,0.156339,0.111697,-0.050964,-0.012686,0.011957,0.003307,10018,U17世界杯,200310,2024,2024,50155,沈无敌,,,17,,,,,,7949,132.5,,93.57,98.25,94.15,24.56,99.42,94.15,64.33,82.46,41.52,46.78,45.03,差值,U17世界杯 2024
1003321308,中国U17,,90.8,,0,114.47,114.47,250.72347,0.533654,0.231971,0.383333,0.3125,0.473684,0.143189,0.402685,0.214575,10018,U17世界杯,200310,2024,2024,50155,沈无敌,,,17,,,,,,7949,132.5,,50,77.68,75,37.5,71.43,76.79,22.32,46.43,13.39,24.11,45.54,不在场,U17世界杯 2024
