_group,_leagueName,上场时间(秒),上场时间(分钟),出场次数,打法类型,得分,每回合得分,打法类型回合数,篮下出手数,篮下命中数,篮下未命中数,中距离出手数,中距离命中数,中距离未命中数,三分出手数,三分命中数,三分未命中数,失误,有效投篮命中率,篮下比重,中距离比重,三分比重,失误占比,造罚球回合数,造罚球占比,playerId,playerName,playerEnName,number,age,sex,teamId,teamName,position,height,weight,positionCn,leagueEventId,leagueEvent,seasonId,season,year,每100回合打法使用次数,每36分钟打法使用次数,每36分钟打法使用次数百分位排名,每100回合打法使用次数百分位排名,球员每回合得分百分位排名,球员有效投篮命中率百分位排名,球员篮下出手占比百分位排名,球员中距离出手占比百分位排名,球员三分出手占比百分位排名,球员失误占比百分位排名,球员造罚球占比百分位排名
CBDL,CBDL,3004,50.1,5,Put-Backs,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,34644,谢方煜,Xie Fangyu,16,,,1003321308,中国U17,PF,,,大前锋,20039,CBDL,200809,2025-26,2025,1.0675,0.7186,,,,,,,,,
CBDL,CBDL,3004,50.1,5,Miscellaneous,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,34644,谢方煜,Xie Fangyu,16,,,1003321308,中国U17,PF,,,大前锋,20039,CBDL,200809,2025-26,2025,3.2024,2.1557,,,,,,,,,
CBDL,CBDL,4841,80.7,6,Transition,8,1.3333,6,3,2,1,1,1,0,0,0,0,0,0.75,0.75,0.25,0,0,2,0.3333,34991,张子一,Zhang Ziyi,17,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,3.8319,2.6766,,,,,,,,,
CBDL,CBDL,4841,80.7,6,Post-Up,6,0.6667,9,3,1,2,1,0,1,0,0,0,2,0.25,0.75,0.25,0,0.2222,3,0.3333,34991,张子一,Zhang Ziyi,17,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,5.7479,4.0149,,,,,,,,,
CBDL,CBDL,4841,80.7,6,Spot-Up,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,34991,张子一,Zhang Ziyi,17,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,0.6387,0.4461,,,,,,,,,
CBDL,CBDL,4841,80.7,6,Cut,16,1.3333,12,10,6,4,0,0,0,0,0,0,0,0.6,1,0,0,0,2,0.1667,34991,张子一,Zhang Ziyi,17,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,7.6639,5.3532,78.26,73.91,60.87,47.83,100,0,0,100,60.87
CBDL,CBDL,4841,80.7,6,P&R-Roll-Man,10,1.1111,9,6,4,2,2,1,1,0,0,0,1,0.625,0.75,0.25,0,0.1111,0,0,34991,张子一,Zhang Ziyi,17,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,5.7479,4.0149,,,,,,,,,
CBDL,CBDL,4841,80.7,6,Put-Backs,19,1.1875,16,13,7,6,0,0,0,0,0,0,1,0.538462,1,0,0,0.0625,2,0.125,34991,张子一,Zhang Ziyi,17,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,10.2185,7.1375,100,100,43.75,31.25,100,0,0,37.5,56.25
CBDL,CBDL,4841,80.7,6,Miscellaneous,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,34991,张子一,Zhang Ziyi,17,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,0.6387,0.4461,,,,,,,,,
CBDL,CBDL,1497,25,3,Cut,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,34691,姚嘉泽,Yao Jiayi,18,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,2.2041,1.44,,,,,,,,,
CBDL,CBDL,1497,25,3,P&R-Roll-Man,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,34691,姚嘉泽,Yao Jiayi,18,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,2.2041,1.44,,,,,,,,,
CBDL,CBDL,1497,25,3,Put-Backs,2,0.6667,3,1,1,0,1,0,1,0,0,0,1,0.5,0.5,0.5,0,0.3333,0,0,34691,姚嘉泽,Yao Jiayi,18,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,6.6123,4.32,,,,,,,,,
CBDL,CBDL,1497,25,3,Miscellaneous,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,34691,姚嘉泽,Yao Jiayi,18,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,2.2041,1.44,,,,,,,,,
CBDL,CBDL,8052,134.2,6,Transition,3,0.75,4,3,1,2,0,0,0,1,0,1,0,0.25,0.75,0,0.25,0,0,0,34962,赵博新,Zhao Boxin,19,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,1.5597,1.073,,,,,,,,,
CBDL,CBDL,8052,134.2,6,Post-Up,16,1.4545,11,6,5,1,3,2,1,0,0,0,2,0.777778,0.6667,0.3333,0,0.1818,0,0,34962,赵博新,Zhao Boxin,19,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,4.2891,2.9508,33.33,33.33,100,100,33.33,33.33,0,50,0
CBDL,CBDL,8052,134.2,6,Spot-Up,3,1,3,0,0,0,1,0,1,2,1,1,0,0.5,0,0.3333,0.6667,0,0,0,34962,赵博新,Zhao Boxin,19,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,1.1698,0.8048,,,,,,,,,
CBDL,CBDL,8052,134.2,6,Cut,20,1.3333,15,8,6,2,3,1,2,0,0,0,1,0.636364,0.7273,0.2727,0,0.0667,3,0.2,34962,赵博新,Zhao Boxin,19,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,5.8488,4.0238,56.52,56.52,60.87,60.87,30.43,65.22,0,56.52,73.91
CBDL,CBDL,8052,134.2,6,P&R-Roll-Man,15,0.8333,18,12,7,5,3,0,3,2,0,2,1,0.411765,0.7059,0.1765,0.1176,0.0556,0,0,34962,赵博新,Zhao Boxin,19,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,7.0186,4.8286,75,75,41.67,58.33,75,33.33,25,66.67,0
CBDL,CBDL,8052,134.2,6,Put-Backs,21,1.5,14,13,10,3,0,0,0,0,0,0,0,0.769231,1,0,0,0,1,0.0714,34962,赵博新,Zhao Boxin,19,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,5.4589,3.7556,68.75,68.75,81.25,87.5,100,0,0,100,18.75
CBDL,CBDL,8052,134.2,6,Miscellaneous,7,1,7,1,1,0,0,0,0,2,1,1,3,0.833333,0.3333,0,0.6667,0.4286,1,0.1429,34962,赵博新,Zhao Boxin,19,,,1003321308,中国U17,C,,,中锋,20039,CBDL,200809,2025-26,2025,2.7295,1.8778,,,,,,,,,
