teamId,teamName,有效投篮命中率,篮下比重,篮下命中率,中距离比重,中距离命中率,三分比重,三分命中率,对手有效命中率,对手篮下比重,对手篮下命中率,对手中距离比重,对手中距离命中率,对手三分比重,对手三分命中率,篮下近距离比重,短中距离命中率,远中距离比重,长中距离命中率,底角三分比重,底角三分命中率,侧翼三分比重,非底角三分命中率,对手近距离比重,对手近距离命中率,对手远中距离比重,对手远中距离命中率,对手底角三分比重,对手底角三分命中率,对手侧翼三分比重,对手侧翼三分命中率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(分钟),上场时间(秒),onOff,球队比赛场次,球队eFG%百分位,球队篮下出手占比百分位排名,球队篮下命中率百分位排名,球队中距离出手占比百分位排名,球队中距离命中率百分位排名,球队三分出手占比百分位排名,球队三分命中率百分位排名,对手eFG%百分位,对手篮下出手占比百分位排名,对手篮下命中率百分位排名,对手中距离出手占比百分位排名,对手中距离命中率百分位排名,对手三分出手占比百分位排名,对手三分命中率百分位排名,_period
1003321308,中国U17,-0.072875,-0.022807,-0.062016,-0.017274,-0.049335,0.040081,-0.062299,-0.007108,-0.112703,0.140909,-0.024765,0.020833,0.137468,-0.131707,,,,,,,,,,,,,,,,,20039,CBDL,200809,2025-26,2025,33546,姚盛彬,,,16,,,,,,240,,差值,,13.33,38,24.67,33.33,28,74.67,21.33,56.67,94.67,6,71.33,40.67,1.33,94.67,CBDL 2025
1003321308,中国U17,0.491228,0.377193,0.604651,0.192982,0.340909,0.429825,0.306122,0.459184,0.336735,0.590909,0.244898,0.375,0.418367,0.268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20039,CBDL,200809,2025-26,2025,33546,姚盛彬,,,16,,,,,,130.4,7822,不在场,,59.52,39.29,51.19,35.71,54.76,67.86,65.48,51.19,79.76,58.33,29.76,39.29,34.52,50,CBDL 2025
1003321308,中国U17,0.564103,0.4,0.666667,0.210256,0.390244,0.389744,0.368421,0.466292,0.449438,0.45,0.269663,0.354167,0.280899,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20039,CBDL,200809,2025-26,2025,33546,姚盛彬,,,16,,,,,,109.6,6578,在场,,82.14,51.19,76.19,42.86,66.67,55.95,78.57,46.43,22.62,89.29,20.24,45.24,88.1,16.67,CBDL 2025
1003321308,中国U17,0.077154,-0.044843,0.084869,0.041855,0.013063,0.002988,0.084685,0.005724,0.014063,0.096741,0.009333,0.002052,-0.023395,-0.078161,,,,,,,,,,,,,,,,,10018,U17世界杯,200310,2024,2024,50164,刘李,,,17,,,,,,280.1,,差值,,91.23,23.39,83.04,83.04,55.56,54.97,92.4,47.95,39.18,11.11,42.69,47.37,64.91,84.8,U17世界杯 2024
1003321308,中国U17,0.451417,0.340081,0.511905,0.210526,0.307692,0.449393,0.315315,0.498182,0.4,0.563636,0.283636,0.384615,0.316364,0.344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,50164,刘李,,,17,,,,,,148.1,8883,在场,,41.07,40.18,18.75,32.14,45.54,81.25,60.71,41.96,40.18,64.29,30.36,31.25,69.64,29.46,U17世界杯 2024
1003321308,中国U17,0.528571,0.295238,0.596774,0.252381,0.320755,0.452381,0.4,0.503906,0.414063,0.660377,0.292969,0.386667,0.292969,0.266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,50164,刘李,,,17,,,,,,132,7917,不在场,,75,16.07,46.43,49.11,53.57,81.25,89.29,37.5,33.04,33.93,27.68,31.25,76.79,54.46,U17世界杯 2024
1003321308,中国U17,-0.068114,0.062512,-0.055019,0.025501,-0.002568,-0.088013,-0.071795,0.003106,-0.02221,-0.078431,0.032181,-0.00835,-0.009971,0.094298,,,,,,,,,,,,,,,,,10018,U17世界杯,200310,2024,2024,50163,郇斯楠,,,17,,,,,,280.1,,差值,,9.94,83.63,26.32,67.25,47.37,9.36,12.28,49.12,70.18,84.8,23.39,54.97,57.31,8.19,U17世界杯 2024
1003321308,中国U17,0.437984,0.364341,0.510638,0.248062,0.3125,0.387597,0.3,0.503106,0.391304,0.555556,0.310559,0.38,0.298137,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,50163,郇斯楠,,,17,,,,,,83,4977,不在场,,35.71,47.32,18.75,47.32,48.21,60.71,57.14,37.5,42.86,66.96,20.54,31.25,75.89,15.18,U17世界杯 2024
1003321308,中国U17,0.506098,0.301829,0.565657,0.222561,0.315068,0.47561,0.371795,0.5,0.413514,0.633987,0.278378,0.38835,0.308108,0.280702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,50163,郇斯楠,,,17,,,,,,197.1,11823,在场,,63.39,20.54,36.61,41.07,49.11,86.61,83.93,38.39,33.93,43.75,33.04,31.25,71.43,46.43,U17世界杯 2024
1003321308,中国U17,0.085863,0.101908,0.062217,-0.104031,0.028985,0.002124,0.052622,-0.050964,-0.026301,-0.061335,0.028996,-0.102564,-0.002694,0.021149,,,,,,,,,,,,,,,,,10018,U17世界杯,200310,2024,2024,50155,沈无敌,,,17,,,,,,280,,差值,,94.15,94.15,74.27,2.92,63.16,54.39,80.12,82.46,73.1,80.12,26.32,87.13,52.63,36.26,U17世界杯 2024
1003321308,中国U17,0.533654,0.375,0.576923,0.173077,0.333333,0.451923,0.382979,0.473684,0.392713,0.57732,0.303644,0.333333,0.303644,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,50155,沈无敌,,,17,,,,,,132.5,7949,不在场,,75,50,37.5,16.07,55.36,81.25,88.39,46.43,42.86,61.61,23.21,44.64,73.21,38.39,U17世界杯 2024
1003321308,中国U17,0.447791,0.273092,0.514706,0.277108,0.304348,0.449799,0.330357,0.524648,0.419014,0.638655,0.274648,0.435897,0.306338,0.298851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,50155,沈无敌,,,17,,,,,,147.5,8851,在场,,40.18,12.5,19.64,66.96,45.54,81.25,64.29,26.79,32.14,43.75,34.82,21.43,71.43,42.86,U17世界杯 2024
1003321308,中国U17,0.015745,-0.010402,0.009353,0.037853,0.066666,-0.027453,0.009838,0.00565,-0.042373,-0.01906,0.084746,-0.006315,-0.042373,0.058911,,,,,,,,,,,,,,,,,10018,U17世界杯,200310,2024,2024,49788,张博源,,,17,,,,,,280,,差值,,62.57,46.2,59.65,78.36,77.78,36.26,58.48,48.54,85.38,56.73,5.26,52.63,78.36,20.47,U17世界杯 2024
1003321308,中国U17,0.491935,0.316129,0.55102,0.241935,0.333333,0.441935,0.357664,0.502825,0.392655,0.604317,0.316384,0.383929,0.29096,0.330097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,49788,张博源,,,17,,,,,,189.1,11344,不在场,,55.36,25,33.04,46.43,55.36,78.57,78.57,37.5,42.86,52.68,17.86,31.25,76.79,35.71,U17世界杯 2024
1003321308,中国U17,0.47619,0.326531,0.541667,0.204082,0.266667,0.469388,0.347826,0.497175,0.435028,0.623377,0.231638,0.390244,0.333333,0.271186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,U17世界杯,200310,2024,2024,49788,张博源,,,17,,,,,,90.9,5456,在场,,53.57,28.57,30.36,27.68,30.36,86.61,72.32,41.96,26.79,47.32,57.14,30.36,58.93,50.89,U17世界杯 2024
