teamId,teamName,teamLogo,节奏,调整净效率,净效率,百回合得分,百回合失分,回合数,有效投篮命中率,失误率(球队),进攻篮板率(球队),罚球率,对手有效命中率,对手失误率,对手进攻篮板率,对手罚球率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(秒),上场时间(分钟),adjNetRatingPctile,净效率百分位,进攻效率百分位,球队eFG%百分位,球队失误率百分位,球队进攻篮板率百分位,罚球率百分位,防守效率百分位,对手eFG%百分位,对手失误率百分位,对手进攻篮板率百分位,对手罚球率百分位,onOff,_period
1003320453,清华大学,,92.5,,43.19,113.98,70.79,724.661899,0.508535,0.204344,0.471883,0.157895,0.347487,0.281014,0.295122,0.194107,20005,CUBAL一级联赛,200406,2024-25,2024,32072,吴语桐,,,20,,,,,,22560,376,,82.62,83.77,79.8,64.57,84.11,60.6,75,76.49,71.69,67.72,24.83,不在场,CUBAL一级联赛 2024
1003320453,清华大学,,,,4.49,0.76,-3.73,,0.022417,0.028323,0.029882,0.022434,-0.016226,0.025571,0.017026,-0.018477,20005,CUBAL一级联赛,200406,2024-25,2024,32071,张涛,,,21,,,,,,15874,264.6,,55.73,49.86,63.47,27.94,66.91,62.18,59.17,60.74,67.77,38.4,64.33,差值,CUBAL一级联赛 2024
1003320453,清华大学,,91.2,,45.15,117.75,72.6,502.773687,0.532091,0.209603,0.496269,0.161491,0.362745,0.278094,0.289753,0.169118,20005,CUBAL一级联赛,200406,2024-25,2024,32071,张涛,,,21,,,,,,15874,264.6,,83.11,86.59,84.6,61.75,87.25,62.91,72.85,70.53,70.86,69.54,34.6,不在场,CUBAL一级联赛 2024
1003320453,清华大学,,92.4,,40.66,116.99,76.33,818.850591,0.509674,0.18128,0.466387,0.139057,0.378971,0.252523,0.272727,0.187595,20005,CUBAL一级联赛,200406,2024-25,2024,32071,张涛,,,21,,,,,,25526,425.4,,82.28,85.76,79.97,77.65,83.11,52.81,67.72,64.24,60.26,74.83,26.16,在场,CUBAL一级联赛 2024
1003320453,清华大学,,,,0.69,-0.33,-1.02,,0.026176,0.027421,-0.019559,0.058111,0.002935,0.049053,0.078367,-0.045146,20005,CUBAL一级联赛,200406,2024-25,2024,32067,高梓悦,,,21,,,,,,21702,361.7,,48.28,46.7,66.62,28.94,36.39,84.24,51.72,46.7,79.94,13.47,80.52,差值,CUBAL一级联赛 2024
1003320453,清华大学,,90.5,,42.01,117.48,75.47,618.816991,0.504651,0.17746,0.486772,0.117829,0.371197,0.236332,0.23796,0.204868,20005,CUBAL一级联赛,200406,2024-25,2024,32067,高梓悦,,,21,,,,,,19698,328.3,,82.62,86.42,78.64,78.81,86.42,41.23,68.87,66.06,51.32,83.28,20.86,在场,CUBAL一级联赛 2024
1003320453,清华大学,,93.2,,42.7,117.15,74.45,702.516405,0.530827,0.204881,0.467213,0.17594,0.374132,0.285385,0.316327,0.159722,20005,CUBAL一级联赛,200406,2024-25,2024,32067,高梓悦,,,21,,,,,,21702,361.7,,82.62,85.93,84.44,64.24,83.44,69.54,70.86,65.4,72.85,60.43,38.41,不在场,CUBAL一级联赛 2024
1003320453,清华大学,,,,22.92,9.82,-13.1,,0.065173,0.017723,0.009488,0.072669,-0.032088,0.027237,-0.053765,-0.041221,20005,CUBAL一级联赛,200406,2024-25,2024,32066,袁欣悦,,,21,,,,,,13288,221.5,,83.95,76.93,84.1,35.82,55.01,90.11,84.1,68.77,68.48,76.93,79.08,差值,CUBAL一级联赛 2024
1003320453,清华大学,,91.1,,34.86,114.05,79.19,889.056003,0.49779,0.186171,0.474383,0.124862,0.382834,0.253412,0.296443,0.19346,20005,CUBAL一级联赛,200406,2024-25,2024,32066,袁欣悦,,,21,,,,,,28112,468.5,,80.63,83.77,76.82,75,84.77,43.87,64.07,62.58,60.76,66.89,25.33,在场,CUBAL一级联赛 2024
1003320453,清华大学,,93.8,,57.78,123.87,66.09,432.711081,0.562963,0.203894,0.483871,0.197531,0.350746,0.280649,0.242678,0.152239,20005,CUBAL一级联赛,200406,2024-25,2024,32066,袁欣悦,,,21,,,,,,13288,221.5,,88.74,89.07,90.56,65.23,86.26,76.66,80.79,75.5,71.52,82.62,42.38,不在场,CUBAL一级联赛 2024
1003320453,清华大学,,,,8.87,1.96,-6.91,,0.029415,0.002301,-0.017803,0.040797,-0.022035,0.041554,0.022294,-0.014753,20005,CUBAL一级联赛,200406,2024-25,2024,32064,王小青,,,22,,,,,,27487,458.1,,64.61,53.58,68.77,47.13,37.39,74.36,69.77,64.47,77.79,36.1,61.75,差值,CUBAL一级联赛 2024
1003320453,清华大学,,92.4,,36.5,115.99,79.49,446.599846,0.49892,0.19057,0.488636,0.12095,0.387228,0.23481,0.264591,0.190217,20005,CUBAL一级联赛,200406,2024-25,2024,32064,王小青,,,22,,,,,,13913,231.9,,80.79,84.93,76.82,73.01,86.92,42.55,63.91,61.09,50.33,76.99,25.99,在场,CUBAL一级联赛 2024
1003320453,清华大学,,91.7,,45.37,117.95,72.58,874.919368,0.528335,0.192871,0.470833,0.161747,0.365193,0.276364,0.286885,0.175464,20005,CUBAL一级联赛,200406,2024-25,2024,32064,王小青,,,22,,,,,,27487,458.1,,83.11,86.59,83.94,72.35,84.11,62.91,72.85,69.04,69.7,70.53,30.46,不在场,CUBAL一级联赛 2024
