teamId,teamName,有效投篮命中率,篮下比重,篮下命中率,中距离比重,中距离命中率,三分比重,三分命中率,对手有效命中率,对手篮下比重,对手篮下命中率,对手中距离比重,对手中距离命中率,对手三分比重,对手三分命中率,篮下近距离比重,短中距离命中率,远中距离比重,长中距离命中率,底角三分比重,底角三分命中率,侧翼三分比重,非底角三分命中率,对手近距离比重,对手近距离命中率,对手远中距离比重,对手远中距离命中率,对手底角三分比重,对手底角三分命中率,对手侧翼三分比重,对手侧翼三分命中率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(分钟),上场时间(秒),onOff,球队比赛场次,球队eFG%百分位,球队篮下出手占比百分位排名,球队篮下命中率百分位排名,球队中距离出手占比百分位排名,球队中距离命中率百分位排名,球队三分出手占比百分位排名,球队三分命中率百分位排名,对手eFG%百分位,对手篮下出手占比百分位排名,对手篮下命中率百分位排名,对手中距离出手占比百分位排名,对手中距离命中率百分位排名,对手三分出手占比百分位排名,对手三分命中率百分位排名,_period
1003320453,清华大学,-0.020295,0.063332,-0.006718,0.019786,-0.005127,-0.083117,-0.056414,-0.054952,-0.009997,-0.152471,0.036526,0.05456,-0.026528,-0.064616,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,32072,吴语桐,,,20,,,,,,690,,差值,,36.39,78.65,45.42,61.89,46.85,13.61,21.63,80.23,55.73,94.41,24.93,27.51,70.63,78.94,CUBAL一级联赛 2024
1003320453,清华大学,0.52883,0.359143,0.683486,0.240527,0.376712,0.400329,0.320988,0.402439,0.256098,0.603175,0.363821,0.296089,0.380081,0.245989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32072,吴语桐,,,20,,,,,,314,18840,在场,,84.27,41.89,83.77,41.56,72.35,73.84,74.01,54.47,81.79,31.95,20.86,50,35.26,53.64,CUBAL一级联赛 2024
1003320453,清华大学,0.508535,0.422475,0.676768,0.260313,0.371585,0.317212,0.264574,0.347487,0.246101,0.450704,0.400347,0.350649,0.353553,0.181373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32072,吴语桐,,,20,,,,,,376,22560,不在场,,79.8,59.93,82.62,47.35,69.7,40.23,53.81,76.49,83.77,72.02,13.41,36.26,45.7,76.82,CUBAL一级联赛 2024
1003320453,清华大学,0.022417,0.075819,-0.030081,-0.046908,0.013809,-0.028911,0.019619,-0.016226,-0.005099,-0.043872,-0.033624,0.017227,0.038723,-0.01857,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,32071,张涛,,,21,,,,,,690,,差值,,63.47,82.66,34.81,24.5,53.72,35.1,61.17,60.74,52.87,68.48,74.64,40.11,24.36,61.46,CUBAL一级联赛 2024
1003320453,清华大学,0.532091,0.440994,0.661972,0.221532,0.383178,0.337474,0.306748,0.362745,0.247549,0.49505,0.362745,0.337838,0.389706,0.201258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32071,张涛,,,21,,,,,,264.6,15874,不在场,,84.6,65.56,79.64,34.11,73.18,46.52,69.87,70.53,83.44,62.58,21.19,37.91,31.62,68.71,CUBAL一级联赛 2024
1003320453,清华大学,0.509674,0.365175,0.692053,0.26844,0.369369,0.366385,0.287129,0.378971,0.252648,0.538922,0.396369,0.320611,0.350983,0.219828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32071,张涛,,,21,,,,,,425.4,25526,在场,,79.97,43.71,85.26,50.17,69.37,59.44,64.4,64.24,81.95,48.18,13.74,43.38,46.85,63.91,CUBAL一级联赛 2024
1003320453,清华大学,0.026176,0.047549,0.029275,0.027453,0.026887,-0.075001,-0.002823,0.002935,-0.046695,0.000668,0.060545,0.045414,-0.01385,-0.009662,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,32067,高梓悦,,,21,,,,,,690,,差值,,66.62,73.64,61.32,66.48,60.03,16.19,47.42,46.7,75.64,48.42,14.04,30.52,61.75,56.3,CUBAL一级联赛 2024
1003320453,清华大学,0.504651,0.368992,0.663866,0.237209,0.359477,0.393798,0.295276,0.371197,0.275862,0.522059,0.350913,0.300578,0.373225,0.217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32067,高梓悦,,,21,,,,,,328.3,19698,在场,,78.64,44.87,79.64,41.06,66.39,69.87,66.89,66.06,78.64,53.48,23.18,48.18,37.58,65.23,CUBAL一级联赛 2024
1003320453,清华大学,0.530827,0.416541,0.693141,0.264662,0.386364,0.318797,0.292453,0.374132,0.229167,0.522727,0.411458,0.345992,0.359375,0.207729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32067,高梓悦,,,21,,,,,,361.7,21702,不在场,,84.44,58.94,85.76,48.18,74.17,40.4,65.73,65.4,85.93,53.48,12.25,37.42,42.55,67.72,CUBAL一级联赛 2024
1003320453,清华大学,0.065173,0.095723,0.072311,-0.049014,0.001556,-0.046709,0.015792,-0.032088,0.004412,-0.07586,-0.023844,-0.037166,0.019431,0.000477,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,32066,袁欣悦,,,21,,,,,,690,,差值,,84.1,88.83,77.08,23.07,49.43,27.08,58.74,68.77,46.28,79.08,67.91,65.04,36.1,51.29,CUBAL一级联赛 2024
1003320453,清华大学,0.49779,0.363536,0.653495,0.266298,0.373444,0.370166,0.289552,0.382834,0.249319,0.546448,0.391008,0.337979,0.359673,0.212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32066,袁欣悦,,,21,,,,,,468.5,28112,在场,,76.82,42.55,79.3,49.67,69.87,61.26,64.74,62.58,83.44,46.69,14.74,37.91,42.38,66.39,CUBAL一级联赛 2024
1003320453,清华大学,0.562963,0.459259,0.725806,0.217284,0.375,0.323457,0.305344,0.350746,0.253731,0.470588,0.367164,0.300813,0.379104,0.212598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32066,袁欣悦,,,21,,,,,,221.5,13288,不在场,,90.56,71.85,89.9,32.78,71.69,42.38,69.7,75.5,81.95,68.21,20.7,48.18,35.43,66.39,CUBAL一级联赛 2024
1003320453,清华大学,0.029415,0.060192,0.004083,-0.005745,-0.011688,-0.054447,0.02902,-0.022035,-0.015506,-0.127423,0.03788,0.057445,-0.022375,-0.014258,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,32064,王小青,,,22,,,,,,690,,差值,,68.77,77.51,50.57,47.99,44.7,23.78,66.62,64.47,59.03,89.54,24.36,26.07,68.62,59.17,CUBAL一级联赛 2024
1003320453,清华大学,0.49892,0.354212,0.676829,0.25486,0.381356,0.390929,0.276243,0.387228,0.26087,0.604167,0.358696,0.287879,0.380435,0.221429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32064,王小青,,,22,,,,,,231.9,13913,在场,,76.82,40.89,82.62,45.36,73.18,68.87,59.44,61.09,81.46,31.95,22.19,52.15,35.26,63.91,CUBAL一级联赛 2024
1003320453,清华大学,0.528335,0.414404,0.680912,0.249115,0.369668,0.336482,0.305263,0.365193,0.245364,0.476744,0.396576,0.345324,0.35806,0.207171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32064,王小青,,,22,,,,,,458.1,27487,不在场,,83.94,58.11,83.28,43.54,69.37,46.52,69.7,69.04,83.77,66.72,13.74,37.42,43.71,67.72,CUBAL一级联赛 2024
