_group,_seasonYear,_season,playerId,playerName,teamId,leagueEventId,seasonId,stageType,gameMode,opponentId,对手,胜负,playerEnName,number,position,上场时间(秒),上场时间(分钟),scheduleId,gameStart,date,出场次数,首发次数,单场正负值百分位排名,单场正负值,球权使用率百分位排名,球权使用率,真实投篮命中率百分位排名,真实投篮命中率,助攻率百分位排名,助攻率,失误率百分位排名,失误率,抢断率,抢断率百分位排名,盖帽率,盖帽率百分位排名,进攻篮板率,进攻篮板率百分位排名,防守篮板率,防守篮板率百分位排名,防守投篮出手数,防守投篮未命中数,防守投篮被命中数,防守投篮命中率,_playerName
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,2010421729,北京体育大学,1,Li Jialin,2,SF,1492,24.9,200050010676,0,2024-10-20,1,0,94.06,10.62,46.26,0.18556,100,0.666667,99.32,0.470588,53.06,0.181818,0.057041,95.92,0,0,0.115385,95.24,0.096774,54.42,0,0,0,,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,2010421733,北京工业大学,1,Li Jialin,2,SF,1094,18.2,200050010679,0,2024-10-23,1,0,77.32,5.93,99.32,0.338123,78.91,0.5,98.64,0.4375,97.28,0.0625,0.027819,55.78,0,0,0,0,0,0,1,0,1,1,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,1003320454,中国人民大学,1,Li Jialin,2,SF,1567,26.1,200050010683,0,2024-10-26,1,0,70.29,4.71,17.69,0.146812,48.3,0.413603,55.1,0.178571,93.88,0.084175,0.018104,28.57,0.076923,99.32,0.027778,24.49,0.043478,6.12,0,0,0,,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,1003320451,北京科技大学,1,Li Jialin,2,SF,1359,22.7,200050010686,0,2024-10-27,1,0,90.14,8.94,63.95,0.217582,96.6,0.607287,98.64,0.4375,60.54,0.16835,0.068918,100,0,0,0.090909,86.39,0.115385,69.39,0,0,0,,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,1003320452,北京师范大学,2,Li Jialin,2,SF,778,13,200050010689,0,2024-10-30,1,0,5.07,-3.67,48.98,0.19305,0,0,48.3,0.166667,8.16,0.333333,0,0,0,0,0.153846,99.32,0,0,0,0,0,,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,1003320449,北京大学,1,Li Jialin,2,SF,1188,19.8,200050010693,0,2024-11-02,1,0,58.32,3.13,12.24,0.133452,100,0.7,33.33,0.133333,60.54,0.166667,0.025604,49.66,0,0,0.047619,51.02,0.052632,14.29,0,0,0,,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,1003320817,大连理工大学,1,Li Jialin,2,SF,1359,22.7,200050010787,0,2025-03-12,1,0,76.14,5.71,14.97,0.143164,100,0.8,86.39,0.28,4.76,0.375,0.022901,43.54,0,0,0.058824,68.03,0.068966,27.89,2,1,1,0.5,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,1003320661,天津财经大学,1,Li Jialin,2,SF,1170,19.5,200050010792,0,2025-03-13,1,0,87.33,8.05,86.39,0.262927,78.91,0.5,99.32,0.466667,94.56,0.083333,0.024113,46.94,0.1,99.32,0,0,0.181818,95.24,4,2,2,0.5,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,2010422340,哈尔滨体育学院,1,Li Jialin,2,SF,1041,17.4,200050010798,1,2025-03-15,1,0,86.5,7.86,83.67,0.253924,100,0.681818,72.79,0.214286,100,0,0,0,0,0,0,0,0.2,97.28,1,1,0,0,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,1003320545,中国海洋大学,1,Li Jialin,2,SF,1158,19.3,200050010806,1,2025-03-16,1,0,63.68,3.81,66.67,0.223033,55.78,0.444444,59.18,0.1875,53.06,0.181818,0.050774,92.52,0,0,0.0625,69.39,0.047619,6.8,0,0,0,,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,2010422337,山东理工大学,1,Li Jialin,2,SF,1364,22.7,200050010813,1,2025-03-17,1,0,45.67,1.64,59.86,0.20648,5.44,0.230769,39.46,0.15,100,0,0.043754,87.07,0,0,0.030303,27.21,0.115385,69.39,3,1,2,0.666667,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,1003320452,北京师范大学,2,Li Jialin,2,SF,1334,22.2,200050010821,1,2025-03-18,1,0,16.63,-1.4,46.94,0.189394,28.57,0.357143,27.21,0.125,29.93,0.222222,0,0,0,0,0.041667,40.82,0.04,4.76,1,0,1,1,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,2010422544,华中科技大学,1,Li Jialin,2,SF,671,11.2,200050010932,0,2025-05-30,1,0,53.38,2.44,0.68,0.072359,0,0,86.39,0.285714,100,0,0.097174,100,0,0,0,0,0,0,2,1,1,0.5,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,2010422410,西安交通大学,1,Li Jialin,2,SF,1169,19.5,200050010945,0,2025-05-31,1,0,56.81,2.95,42.86,0.181159,55.78,0.444444,89.8,0.307692,100,0,0,0,0,0,0,0,0.041667,5.44,1,1,0,0,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,1000120193,中南大学,1,Li Jialin,2,SF,981,16.4,200050010973,0,2025-06-04,1,0,12.16,-2.09,85.03,0.259924,11.56,0.277778,34.69,0.142857,53.06,0.181818,0,0,0,0,0.115385,95.24,0,0,0,0,0,,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,1003320780,上海交通大学,1,Li Jialin,2,SF,1035,17.3,200050010975,0,2025-06-05,1,0,55.44,2.72,46.94,0.190476,93.88,0.571429,0,0,83.67,0.125,0.030959,66.67,0,0,0,0,0.05,9.52,3,1,2,0.666667,
2024-25,2024,2024-25,40730,李嘉琳,1003320453,20005,200406,,2,1003320449,北京大学,2,Li Jialin,2,SF,1275,21.3,200050010977,0,2025-06-06,1,0,21.26,-0.83,90.48,0.27067,19.73,0.321543,15.65,0.1,100,0,0,0,0,0,0.08,79.59,0.05,9.52,3,1,2,0.666667,
2023-24,2023,2023-24,40730,李嘉琳,1003320453,20005,200267,,2,1003320454,中国人民大学,1,Li Jialin,2,SG,1192,19.9,200050010421,0,2024-01-22,1,0,98.31,13.7,97.41,0.333333,100,1,61.21,0.25,100,0,0,0,0,0,0,0,0,0,0,0,0,,
2023-24,2023,2023-24,40730,李嘉琳,1003320453,20005,200267,,2,1003320452,北京师范大学,1,Li Jialin,2,SG,478,8,200050010423,0,2024-01-23,1,0,,-0.5,,0.111111,,0,,0.5,,1,0,,0,,0,,0.5,,0,0,0,,
2023-24,2023,2023-24,40730,李嘉琳,1003320453,20005,200267,,2,2010421733,北京工业大学,1,Li Jialin,2,SG,1831,30.5,200050010428,1,2024-01-24,1,0,64.82,3.6,6.9,0.137665,0,0.166667,51.72,0.222222,93.1,0.1,0.052481,96.55,0,0,0,0,0.085714,46.55,2,2,0,0,
2023-24,2023,2023-24,40730,李嘉琳,1003320453,20005,200267,,2,1003320451,北京科技大学,1,Li Jialin,2,SG,2256,37.6,200050010429,0,2024-01-25,1,0,99.48,18.1,10.34,0.154321,100,1,53.45,0.230769,100,0,0.031726,71.55,0,0,0,0,0,0,0,0,0,,
2023-24,2023,2023-24,40730,李嘉琳,1003320453,20005,200267,,2,1003320449,北京大学,1,Li Jialin,2,SG,330,5.5,200050010432,0,2024-01-26,1,0,,4.96,,0.173611,,1.5,,1,,0,0,,0,,0.333333,,0,,0,0,0,,
2023-24,2023,2023-24,40730,李嘉琳,1003320453,20005,200267,,2,1003320435,中国矿业大学,1,Li Jialin,2,SG,292,4.9,200050010622,0,2024-06-06,1,0,,-0.4,,0.185874,,0,,1,,0,0,,0,,0,,0.166667,,0,0,0,,
2023-24,2023,2023-24,40730,李嘉琳,1003320453,20005,200267,,2,1003320653,山西财经大学,1,Li Jialin,2,SG,1559,26,200050010636,0,2024-06-07,1,0,81.61,6.27,0.86,0.103093,95.69,0.6,34.48,0.181818,72.41,0.166667,0.048542,94.83,0,0,0.037037,43.97,0.117647,75,0,0,0,,
2023-24,2023,2023-24,40730,李嘉琳,1003320453,20005,200267,,2,1003320442,华中科技大学,1,Li Jialin,2,SG,306,5.1,200050010651,0,2024-06-08,1,0,,-1.1,,0.2,,0,,0,,0,0,,0,,0,,0,,0,0,0,,
2023-24,2023,2023-24,40730,李嘉琳,1003320453,20005,200267,,2,1003320493,西安交通大学,1,Li Jialin,2,SG,912,15.2,200050010656,0,2024-06-09,1,0,73.89,4.82,49.14,0.20284,100,0.6875,0,0,100,0,0,0,0,0,0,0,0.105263,67.24,3,1,2,0.666667,
2023-24,2023,2023-24,40730,李嘉琳,1003320453,20005,200267,,2,1000120193,中南大学,1,Li Jialin,2,SG,780,13,200050010666,0,2024-06-11,1,0,66.56,3.81,77.59,0.237342,100,0.9,0,0,72.41,0.166667,0,0,0.083333,100,0,0,0.066667,23.28,0,0,0,,
2023-24,2023,2023-24,40730,李嘉琳,1003320453,20005,200267,,2,1003320442,华中科技大学,1,Li Jialin,2,SG,762,12.7,200050010670,0,2024-06-30,1,0,54.84,2.34,38.79,0.189441,99.14,0.64433,19.83,0.142857,53.45,0.204918,0.046979,93.1,0,0,0,0,0,0,1,1,0,0,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,2010421729,北京体育大学,1,Wu Yutong,4,SG,1149,19.2,200050010676,1,2024-10-20,1,0,65.88,4.07,89.21,0.292969,60.43,0.454545,96.4,0.4,95.68,0.083333,0.027439,48.92,0,0,0,0,0.068966,28.78,0,0,0,,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,2010421733,北京工业大学,1,Wu Yutong,4,SG,1785,29.8,200050010679,1,2024-10-23,1,0,90.8,9.16,26.62,0.178026,89.93,0.541667,50.36,0.233333,81.29,0.142857,0.052156,91.37,0,0,0.083333,89.93,0.181818,96.4,0,0,0,,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,1003320454,中国人民大学,1,Wu Yutong,4,SG,1411,23.5,200050010683,1,2024-10-26,1,0,79.6,6.34,70.5,0.241623,84.17,0.518135,6.47,0.1,98.56,0.060827,0.043037,79.86,0,0,0.029412,35.25,0.045455,7.91,0,0,0,,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,1003320451,北京科技大学,1,Wu Yutong,4,SG,1050,17.5,200050010686,1,2024-10-27,1,0,67.43,4.3,66.19,0.228675,98.56,0.605727,74.1,0.294118,94.96,0.099206,0,0,0,0,0.176471,100,0.066667,26.62,0,0,0,,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,1003320452,北京师范大学,2,Wu Yutong,4,SG,1927,32.1,200050010689,1,2024-10-30,1,0,34.36,0.55,66.19,0.227862,18.71,0.336022,86.33,0.333333,91.37,0.118483,0.017495,26.62,0,0,0,0,0.066667,26.62,0,0,0,,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,1003320449,北京大学,1,Wu Yutong,4,SG,1175,19.6,200050010693,1,2024-11-02,1,0,9.35,-2.63,76.26,0.257025,7.19,0.268817,96.4,0.428571,6.47,0.401929,0.02494,43.88,0,0,0.086957,91.37,0.130435,82.01,0,0,0,,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,1003320817,大连理工大学,1,Wu Yutong,4,SG,1114,18.6,200050010787,1,2025-03-12,1,0,37.68,0.87,66.19,0.226711,55.4,0.444444,12.23,0.133333,61.15,0.181818,0,0,0,0,0.125,98.56,0.037037,4.32,0,0,0,,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,1003320661,天津财经大学,1,Wu Yutong,4,SG,724,12.1,200050010792,0,2025-03-13,1,0,77.25,5.89,94.96,0.327343,100,0.686275,9.35,0.125,100,0,0.037793,69.78,0,0,0.166667,100,0,0,0,0,0,,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,2010422340,哈尔滨体育学院,1,Wu Yutong,4,SG,759,12.7,200050010798,0,2025-03-15,1,0,87.63,8.16,27.34,0.17934,100,0.9,78.42,0.3,100,0,0.096805,99.28,0,0,0.2,100,0,0,0,0,0,,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,1003320545,中国海洋大学,1,Wu Yutong,4,SG,1282,21.4,200050010806,0,2025-03-16,1,0,58.76,3.17,12.23,0.146771,76.26,0.5,6.47,0.105263,43.17,0.222222,0.048677,86.33,0,0,0.04,49.64,0,0,0,0,0,,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,2010422337,山东理工大学,1,Wu Yutong,4,SG,923,15.4,200050010813,0,2025-03-17,1,0,47.82,1.83,71.94,0.244444,93.53,0.555556,55.4,0.25,61.15,0.181818,0,0,0,0,0.05,62.59,0.058824,17.99,0,0,0,,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,1003320452,北京师范大学,2,Wu Yutong,4,SG,2168,36.1,200050010821,0,2025-03-18,1,0,62.17,3.6,64.03,0.225196,96.4,0.575061,27.34,0.166667,77.7,0.153689,0,0,0,0,0.021277,19.42,0.054054,13.67,1,0,1,1,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,2010422544,华中科技大学,1,Wu Yutong,4,SG,1467,24.5,200050010932,1,2025-05-30,1,0,27.58,-0.14,94.96,0.32436,27.34,0.357995,5.76,0.083333,78.42,0.151822,0.066866,97.84,0,0,0.148148,99.28,0,0,0,0,0,,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,2010422410,西安交通大学,1,Wu Yutong,4,SG,1407,23.5,200050010945,1,2025-05-31,1,0,61.79,3.55,49.64,0.208068,65.47,0.467687,2.88,0.066667,100,0,0.022538,36.69,0,0,0,0,0.076923,34.53,1,0,1,1,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,1000120193,中南大学,1,Wu Yutong,4,SG,1058,17.6,200050010973,1,2025-06-04,1,0,77.29,5.92,89.93,0.298265,100,0.888889,20.14,0.153846,61.15,0.181818,0,0,0,0,0.076923,84.89,0.076923,34.53,1,1,0,0,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,1003320780,上海交通大学,1,Wu Yutong,4,SG,1959,32.7,200050010975,1,2025-06-05,1,0,73.14,5.16,43.88,0.200667,94.24,0.562701,5.76,0.083333,83.45,0.138504,0.033368,59.71,0,0,0,0,0.058824,17.99,2,1,1,0.5,
2024-25,2024,2024-25,32072,吴语桐,1003320453,20005,200406,,2,1003320449,北京大学,2,Wu Yutong,4,SG,1202,20,200050010977,1,2025-06-06,1,0,34.25,0.54,34.53,0.186235,68.35,0.486111,6.47,0.111111,46.76,0.217391,0,0,0,0,0.153846,99.28,0.038462,4.32,0,0,0,,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320454,中国人民大学,1,Wu Yutong,4,SG,1340,22.3,200050010421,0,2024-01-22,1,0,22.06,-1.06,48.28,0.201939,20.69,0.333333,97.41,0.428571,5.17,0.4,0,0,0,0,0.2,100,0,0,0,0,0,,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320452,北京师范大学,1,Wu Yutong,4,SG,2688,44.8,200050010423,0,2024-01-23,1,0,99.45,17.58,88.79,0.27836,99.14,0.666144,74.14,0.285714,100,0,0.048804,95.69,0,0,0,0,0.125,76.72,4,0,4,1,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320451,北京科技大学,1,Wu Yutong,4,SG,1472,24.5,200050010429,0,2024-01-25,1,0,26.8,-0.56,38.79,0.188563,0,0.128866,61.21,0.25,53.45,0.204918,0.053591,96.55,0,0,0.066667,78.45,0,0,4,0,4,1,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320449,北京大学,1,Wu Yutong,4,SG,1248,20.8,200050010432,0,2024-01-26,1,0,42.85,1.04,96.55,0.32483,13.79,0.301205,99.14,0.5,82.76,0.13089,0.056468,97.41,0,0,0.153846,99.14,0,0,0,0,0,,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320539,山东大学,1,Wu Yutong,4,SG,1055,17.6,200050010570,0,2024-05-03,1,0,86.26,7.35,63.79,0.216761,98.28,0.627854,83.62,0.315789,62.93,0.185874,0.072608,100,0,0,0,0,0,0,4,2,2,0.5,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320821,中国民航大学,1,Wu Yutong,4,SG,1059,17.7,200050010576,0,2024-05-05,1,0,22.11,-1.05,7.76,0.146199,1.72,0.2,1.72,0.045455,23.28,0.285714,0.02886,57.76,0,0,0.15,99.14,0.047619,10.34,1,0,1,1,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320817,大连理工大学,1,Wu Yutong,4,SG,1149,19.2,200050010588,0,2024-05-06,1,0,52.93,2.15,91.38,0.283798,78.45,0.5,74.14,0.285714,94.83,0.090909,0,0,0,0,0,0,0.090909,50,0,0,0,,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320540,山东科技大学,1,Wu Yutong,4,SG,1190,19.8,200050010601,0,2024-05-08,1,0,60.79,3.1,7.76,0.146905,82.76,0.508721,34.48,0.181818,85.34,0.126904,0.027647,54.31,0,0,0.045455,55.17,0,0,1,0,1,1,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320452,北京师范大学,1,Wu Yutong,4,SG,2904,48.4,200050010608,0,2024-05-09,1,0,91.11,8.92,77.59,0.238027,93.97,0.574205,56.03,0.235294,77.59,0.15015,0.023602,45.69,0,0,0.052632,65.52,0.16,93.1,4,2,2,0.5,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320449,北京大学,1,Wu Yutong,4,SG,1974,32.9,200050010614,0,2024-05-10,1,0,88.26,7.86,79.31,0.241455,95.69,0.591716,9.48,0.111111,43.97,0.228311,0.064683,98.28,0,0,0,0,0.166667,93.97,4,4,0,0,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320435,中国矿业大学,1,Wu Yutong,4,SG,728,12.1,200050010622,0,2024-06-06,1,0,34.9,0.23,5.17,0.128477,85.34,0.520833,40.52,0.2,31.03,0.257732,0,0,0,0,0.076923,85.34,0,0,0,0,0,,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320653,山西财经大学,1,Wu Yutong,4,SG,791,13.2,200050010636,0,2024-06-07,1,0,65.7,3.69,5.17,0.125471,100,0.75,85.34,0.333333,100,0,0,0,0,0,0.142857,98.28,0,0,1,0,1,1,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320442,华中科技大学,1,Wu Yutong,4,SG,910,15.2,200050010651,0,2024-06-08,1,0,67.03,3.88,6.03,0.136463,100,1.166667,99.14,0.5,5.17,0.4,0.036151,78.45,0,0,0.1,94.83,0.076923,35.34,0,0,0,,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320493,西安交通大学,1,Wu Yutong,4,SG,1294,21.6,200050010656,0,2024-06-09,1,0,45.26,1.29,13.79,0.159754,24.14,0.34153,6.9,0.105263,88.79,0.120192,0.050181,95.69,0,0,0,0,0.074074,32.76,2,1,1,0.5,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1000120193,中南大学,1,Wu Yutong,4,SG,1017,17,200050010666,0,2024-06-11,1,0,67.94,4.01,26.72,0.173077,98.28,0.630252,98.28,0.454545,65.52,0.173611,0.030252,65.52,0,0,0.083333,87.93,0.055556,14.66,1,0,1,1,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320452,北京师范大学,2,Wu Yutong,4,SG,2792,46.5,200050010668,0,2024-06-29,1,0,86.02,7.3,7.76,0.146195,28.45,0.347222,100,0.615385,12.07,0.342466,0.04853,94.83,0,0,0.111111,95.69,0.041667,6.03,0,0,0,,
2023-24,2023,2023-24,32072,吴语桐,1003320453,20005,200267,,2,1003320442,华中科技大学,1,Wu Yutong,4,SG,1196,19.9,200050010670,0,2024-06-30,1,0,82.42,6.5,48.28,0.201486,98.28,0.627854,40.52,0.2,93.1,0.102459,0.076965,100,0,0,0.142857,98.28,0,0,1,0,1,1,
2022-23,2022,2022-23,32072,吴语桐,1003320453,20005,200069,,2,1003320452,北京师范大学,2,Wu Yutong,4,PG,480,8,200050010394,0,2023-05-31,1,0,,1.03,,0.202922,,0.4,,0,,0,0.050505,,0,,0,,0,,0,0,0,,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,2010421729,北京体育大学,1,Wang Xiaoqing,5,PG,1313,21.9,200050010676,1,2024-10-20,1,0,79.47,6.29,51.2,0.203749,100,0.75,22.4,0.210526,63.2,0.2,0,0,0,0,0.1,97.6,0.096774,56,0,0,0,,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,2010421733,北京工业大学,1,Wang Xiaoqing,5,PG,1406,23.4,200050010679,1,2024-10-23,1,0,83.77,7.23,11.2,0.142676,16,0.3125,16.8,0.185185,96,0.111111,0.093142,100,0,0,0.1,97.6,0.266667,100,0,0,0,,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,1003320454,中国人民大学,1,Wang Xiaoqing,5,PG,1294,21.6,200050010683,1,2024-10-26,1,0,79.74,6.38,11.2,0.140479,89.6,0.551471,19.2,0.2,17.6,0.35545,0.090772,100,0,0,0,0,0.095238,54.4,0,0,0,,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,1003320451,北京科技大学,1,Wang Xiaoqing,5,PG,1596,26.6,200050010686,1,2024-10-27,1,0,89.93,8.86,63.2,0.217864,98.4,0.643087,47.2,0.291667,89.6,0.138504,0.019548,25.6,0,0,0,0,0.142857,88.8,0,0,0,,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,1003320452,北京师范大学,2,Wang Xiaoqing,5,PG,1755,29.3,200050010689,1,2024-10-30,1,0,70.29,4.71,11.2,0.139354,97.6,0.632911,60,0.333333,20.8,0.321888,0.039539,70.4,0,0,0.035714,49.6,0.16,94.4,0,0,0,,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,1003320449,北京大学,1,Wang Xiaoqing,5,PG,2186,36.4,200050010693,1,2024-11-02,1,0,67.05,4.24,9.6,0.135002,99.2,0.6875,20.8,0.208333,35.2,0.272727,0.013941,19.2,0,0,0,0,0,0,0,0,0,,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,1003320817,大连理工大学,1,Wang Xiaoqing,5,PG,1098,18.3,200050010787,1,2025-03-12,1,0,40.28,1.13,48.8,0.20145,59.2,0.4375,12,0.157895,63.2,0.2,0.026838,43.2,0,0,0,0,0.047619,8,0,0,0,,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,1003320661,天津财经大学,1,Wang Xiaoqing,5,PG,1230,20.5,200050010792,1,2025-03-13,1,0,62.88,3.69,17.6,0.152477,99.2,0.65407,39.2,0.266667,92,0.126904,0,0,0,0,0,0,0.038462,5.6,0,0,0,,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,2010422340,哈尔滨体育学院,1,Wang Xiaoqing,5,PG,1041,17.4,200050010798,1,2025-03-15,1,0,64.05,3.84,13.6,0.145208,53.6,0.416667,32,0.25,100,0,0.030497,52.8,0,0,0.0625,84,0,0,0,0,0,,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,1003320545,中国海洋大学,1,Wang Xiaoqing,5,PG,1322,22,200050010806,1,2025-03-16,1,0,93.14,10.24,33.6,0.176554,100,0.75,71.2,0.375,63.2,0.2,0.066907,97.6,0,0,0.05,74.4,0.142857,88.8,0,0,0,,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,2010422337,山东理工大学,1,Wang Xiaoqing,5,PG,1199,20,200050010813,1,2025-03-17,1,0,85.09,7.56,2.4,0.095761,100,0.819672,81.6,0.4,100,0,0,0,0,0,0.055556,78.4,0.181818,99.2,0,0,0,,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,1003320452,北京师范大学,2,Wang Xiaoqing,5,PG,2850,47.5,200050010821,1,2025-03-18,1,0,77.7,5.99,8.8,0.134734,99.2,0.689338,68.8,0.368421,36.8,0.268817,0.012776,16,0,0,0,0,0.069767,27.2,3,1,2,0.666667,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,2010422544,华中科技大学,1,Wang Xiaoqing,5,PG,1953,32.6,200050010932,1,2025-05-30,1,0,77.32,5.93,55.2,0.207587,92.8,0.595238,68.8,0.368421,42.4,0.253807,0.016141,23.2,0,0,0,0,0.1,61.6,1,1,0,0,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,2010422410,西安交通大学,1,Wang Xiaoqing,5,PG,1798,30,200050010945,1,2025-05-31,1,0,65.07,3.97,0,0.05277,21.6,0.333333,94.4,0.481481,43.2,0.25,0,0,0,0,0,0,0.028571,0.8,1,1,0,0,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,1000120193,中南大学,1,Wang Xiaoqing,5,PG,1511,25.2,200050010973,1,2025-06-04,1,0,68.26,4.42,18.4,0.153165,41.6,0.388889,27.2,0.227273,100,0,0.023923,35.2,0.066667,100,0.037037,52,0.117647,78.4,2,1,1,0.5,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,1003320780,上海交通大学,1,Wang Xiaoqing,5,PG,1988,33.1,200050010975,1,2025-06-05,1,0,83.13,7.08,47.2,0.197221,58.4,0.436047,40.8,0.269231,100,0.067751,0.049156,84.8,0,0,0,0,0.117647,78.4,1,1,0,0,
2024-25,2024,2024-25,32064,王小青,1003320453,20005,200406,,2,1003320449,北京大学,2,Wang Xiaoqing,5,PG,1947,32.5,200050010977,1,2025-06-06,1,0,7.77,-2.94,38.4,0.184891,12.8,0.303644,56,0.3125,19.2,0.336022,0,0,0,0,0.025,32.8,0.111111,72,5,4,1,0.2,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320454,中国人民大学,1,Wang Xiaoqing,5,PG,3458,57.6,200050010421,1,2024-01-22,1,0,72.13,4.6,2.94,0.1221,55.88,0.416667,13.73,0.157895,48.04,0.25,0.024091,35.29,0,0,0.090909,97.06,0.111111,78.43,4,2,2,0.5,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320452,北京师范大学,1,Wang Xiaoqing,5,PG,2234,37.2,200050010423,1,2024-01-23,1,0,4.93,-4.18,0.98,0.107991,0,0,74.51,0.333333,100,0,0,0,0,0,0,0,0.071429,32.35,6,0,6,1,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,2010421733,北京工业大学,1,Wang Xiaoqing,5,PG,1442,24,200050010428,1,2024-01-24,1,0,90.07,8.53,0.98,0.10453,100,1,46.08,0.263158,86.27,0.166667,0.044336,84.31,0,0,0.043478,65.69,0.038462,9.8,1,0,1,1,
2023-24,2023,2023-24,32064,王小青,1003320453,20005,200267,,2,1003320451,北京科技大学,1,Wang Xiaoqing,5,PG,1940,32.3,200050010429,1,2024-01-25,1,0,68.68,4.1,18.63,0.156576,98.04,0.6,11.76,0.153846,86.27,0.166667,0,0,0,0,0.058824,85.29,0.105263,71.57,2,2,0,0,
